study_id,experiment,participant,sex,species,session,trial,condition,side_start,baited_egg,choice,correct
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,1.0,2.0,smell_vs_smell_and_bite_empty_eggs,left,right,left,no
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,1.0,3.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,1.0,4.0,smell_vs_smell_and_bite_empty_eggs,left,left,left,yes
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,1.0,5.0,smell_vs_smell_and_bite_empty_eggs,right,right,left,no
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,1.0,6.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,2.0,7.0,smell_vs_smell_and_bite_empty_eggs,left,right,left,no
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,2.0,8.0,smell_vs_smell_and_bite_empty_eggs,left,left,left,yes
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,2.0,9.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,2.0,10.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,2.0,11.0,smell_vs_smell_and_bite_empty_eggs,left,right,right,yes
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,2.0,12.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,viringika,f,gorilla,1.0,1.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,viringika,f,gorilla,1.0,2.0,smell_vs_smell_and_bite_empty_eggs,left,left,right,no
buttelmann2008behavioral,3,viringika,f,gorilla,1.0,3.0,smell_vs_smell_and_bite_empty_eggs,right,right,left,no
buttelmann2008behavioral,3,viringika,f,gorilla,1.0,4.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,viringika,f,gorilla,1.0,5.0,smell_vs_smell_and_bite_empty_eggs,left,left,right,no
buttelmann2008behavioral,3,viringika,f,gorilla,1.0,6.0,smell_vs_smell_and_bite_empty_eggs,left,right,right,yes
buttelmann2008behavioral,3,viringika,f,gorilla,2.0,7.0,smell_vs_smell_and_bite_empty_eggs,left,right,left,no
buttelmann2008behavioral,3,viringika,f,gorilla,2.0,8.0,smell_vs_smell_and_bite_empty_eggs,left,left,left,yes
buttelmann2008behavioral,3,viringika,f,gorilla,2.0,9.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,viringika,f,gorilla,2.0,10.0,smell_vs_smell_and_bite_empty_eggs,left,right,right,yes
buttelmann2008behavioral,3,viringika,f,gorilla,2.0,11.0,smell_vs_smell_and_bite_empty_eggs,right,left,left,yes
buttelmann2008behavioral,3,viringika,f,gorilla,2.0,12.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,bimbo,m,orangutan,1.0,1.0,smell_vs_smell_and_bite_empty_eggs,left,left,right,no
buttelmann2008behavioral,3,bimbo,m,orangutan,1.0,2.0,smell_vs_smell_and_bite_empty_eggs,left,right,right,yes
buttelmann2008behavioral,3,bimbo,m,orangutan,1.0,3.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,bimbo,m,orangutan,1.0,4.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,bimbo,m,orangutan,1.0,5.0,smell_vs_smell_and_bite_empty_eggs,left,left,right,no
buttelmann2008behavioral,3,bimbo,m,orangutan,1.0,6.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,bimbo,m,orangutan,2.0,7.0,smell_vs_smell_and_bite_empty_eggs,left,right,right,yes
buttelmann2008behavioral,3,bimbo,m,orangutan,2.0,8.0,smell_vs_smell_and_bite_empty_eggs,left,left,right,no
buttelmann2008behavioral,3,bimbo,m,orangutan,2.0,9.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,bimbo,m,orangutan,2.0,10.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,bimbo,m,orangutan,2.0,11.0,smell_vs_smell_and_bite_empty_eggs,left,right,right,yes
buttelmann2008behavioral,3,bimbo,m,orangutan,2.0,12.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,walter,m,orangutan,1.0,1.0,smell_vs_smell_and_bite_empty_eggs,,,,
buttelmann2008behavioral,3,walter,m,orangutan,1.0,2.0,smell_vs_smell_and_bite_empty_eggs,,,,
buttelmann2008behavioral,3,walter,m,orangutan,1.0,3.0,smell_vs_smell_and_bite_empty_eggs,,,,
buttelmann2008behavioral,3,walter,m,orangutan,1.0,4.0,smell_vs_smell_and_bite_empty_eggs,,,,
buttelmann2008behavioral,3,walter,m,orangutan,1.0,5.0,smell_vs_smell_and_bite_empty_eggs,,,,
buttelmann2008behavioral,3,walter,m,orangutan,1.0,6.0,smell_vs_smell_and_bite_empty_eggs,,,,
buttelmann2008behavioral,3,walter,m,orangutan,2.0,7.0,smell_vs_smell_and_bite_empty_eggs,,,,
buttelmann2008behavioral,3,walter,m,orangutan,2.0,8.0,smell_vs_smell_and_bite_empty_eggs,,,,
buttelmann2008behavioral,3,walter,m,orangutan,2.0,9.0,smell_vs_smell_and_bite_empty_eggs,,,,
buttelmann2008behavioral,3,walter,m,orangutan,2.0,10.0,smell_vs_smell_and_bite_empty_eggs,,,,
buttelmann2008behavioral,3,walter,m,orangutan,2.0,11.0,smell_vs_smell_and_bite_empty_eggs,,,,
buttelmann2008behavioral,3,walter,m,orangutan,2.0,12.0,smell_vs_smell_and_bite_empty_eggs,,,,
buttelmann2008behavioral,3,dunja,f,orangutan,1.0,1.0,smell_vs_smell_and_bite_empty_eggs,left,right,left,no
buttelmann2008behavioral,3,dunja,f,orangutan,1.0,2.0,smell_vs_smell_and_bite_empty_eggs,left,left,left,yes
buttelmann2008behavioral,3,dunja,f,orangutan,1.0,3.0,smell_vs_smell_and_bite_empty_eggs,right,right,left,no
buttelmann2008behavioral,3,dunja,f,orangutan,1.0,4.0,smell_vs_smell_and_bite_empty_eggs,left,right,left,no
buttelmann2008behavioral,3,dunja,f,orangutan,1.0,5.0,smell_vs_smell_and_bite_empty_eggs,right,left,left,yes
buttelmann2008behavioral,3,dunja,f,orangutan,1.0,6.0,smell_vs_smell_and_bite_empty_eggs,right,left,left,yes
buttelmann2008behavioral,3,dunja,f,orangutan,2.0,7.0,smell_vs_smell_and_bite_empty_eggs,left,left,left,yes
buttelmann2008behavioral,3,dunja,f,orangutan,2.0,8.0,smell_vs_smell_and_bite_empty_eggs,left,right,left,no
buttelmann2008behavioral,3,dunja,f,orangutan,2.0,9.0,smell_vs_smell_and_bite_empty_eggs,right,left,left,yes
buttelmann2008behavioral,3,dunja,f,orangutan,2.0,10.0,smell_vs_smell_and_bite_empty_eggs,left,left,left,yes
buttelmann2008behavioral,3,dunja,f,orangutan,2.0,11.0,smell_vs_smell_and_bite_empty_eggs,right,right,left,no
buttelmann2008behavioral,3,dunja,f,orangutan,2.0,12.0,smell_vs_smell_and_bite_empty_eggs,right,right,left,no
buttelmann2008behavioral,3,toba,f,orangutan,1.0,1.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,toba,f,orangutan,1.0,2.0,smell_vs_smell_and_bite_empty_eggs,left,left,right,no
buttelmann2008behavioral,3,toba,f,orangutan,1.0,3.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,toba,f,orangutan,1.0,4.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,toba,f,orangutan,1.0,5.0,smell_vs_smell_and_bite_empty_eggs,left,left,right,no
buttelmann2008behavioral,3,toba,f,orangutan,1.0,6.0,smell_vs_smell_and_bite_empty_eggs,left,right,right,yes
buttelmann2008behavioral,3,toba,f,orangutan,2.0,7.0,smell_vs_smell_and_bite_empty_eggs,left,right,right,yes
buttelmann2008behavioral,3,toba,f,orangutan,2.0,8.0,smell_vs_smell_and_bite_empty_eggs,left,left,left,yes
buttelmann2008behavioral,3,toba,f,orangutan,2.0,9.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,toba,f,orangutan,2.0,10.0,smell_vs_smell_and_bite_empty_eggs,left,right,right,yes
buttelmann2008behavioral,3,toba,f,orangutan,2.0,11.0,smell_vs_smell_and_bite_empty_eggs,right,left,left,yes
buttelmann2008behavioral,3,toba,f,orangutan,2.0,12.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,pini,f,orangutan,1.0,1.0,smell_vs_smell_and_bite_empty_eggs,left,right,right,yes
buttelmann2008behavioral,3,pini,f,orangutan,1.0,2.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,pini,f,orangutan,1.0,3.0,smell_vs_smell_and_bite_empty_eggs,left,left,right,no
buttelmann2008behavioral,3,pini,f,orangutan,1.0,4.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,pini,f,orangutan,1.0,5.0,smell_vs_smell_and_bite_empty_eggs,left,right,right,yes
buttelmann2008behavioral,3,pini,f,orangutan,1.0,6.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,pini,f,orangutan,2.0,7.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,pini,f,orangutan,2.0,8.0,smell_vs_smell_and_bite_empty_eggs,left,left,right,no
buttelmann2008behavioral,3,pini,f,orangutan,2.0,9.0,smell_vs_smell_and_bite_empty_eggs,right,right,left,no
buttelmann2008behavioral,3,pini,f,orangutan,2.0,10.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,pini,f,orangutan,2.0,11.0,smell_vs_smell_and_bite_empty_eggs,left,left,left,yes
buttelmann2008behavioral,3,pini,f,orangutan,2.0,12.0,smell_vs_smell_and_bite_empty_eggs,left,right,left,no
buttelmann2008behavioral,3,padana,f,orangutan,1.0,1.0,smell_vs_smell_and_bite_empty_eggs,left,right,right,yes
buttelmann2008behavioral,3,padana,f,orangutan,1.0,2.0,smell_vs_smell_and_bite_empty_eggs,left,left,right,no
buttelmann2008behavioral,3,padana,f,orangutan,1.0,3.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,padana,f,orangutan,1.0,4.0,smell_vs_smell_and_bite_empty_eggs,left,right,right,yes
buttelmann2008behavioral,3,padana,f,orangutan,1.0,5.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,padana,f,orangutan,1.0,6.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,padana,f,orangutan,2.0,7.0,smell_vs_smell_and_bite_empty_eggs,left,left,right,no
buttelmann2008behavioral,3,padana,f,orangutan,2.0,8.0,smell_vs_smell_and_bite_empty_eggs,left,right,right,yes
buttelmann2008behavioral,3,padana,f,orangutan,2.0,9.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,padana,f,orangutan,2.0,10.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,padana,f,orangutan,2.0,11.0,smell_vs_smell_and_bite_empty_eggs,left,left,right,no
buttelmann2008behavioral,3,padana,f,orangutan,2.0,12.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,dokana,f,orangutan,1.0,1.0,smell_vs_smell_and_bite_empty_eggs,left,left,right,no
buttelmann2008behavioral,3,dokana,f,orangutan,1.0,2.0,smell_vs_smell_and_bite_empty_eggs,left,right,right,yes
buttelmann2008behavioral,3,dokana,f,orangutan,1.0,3.0,smell_vs_smell_and_bite_empty_eggs,right,left,right,no
buttelmann2008behavioral,3,dokana,f,orangutan,1.0,4.0,smell_vs_smell_and_bite_empty_eggs,left,left,right,no
buttelmann2008behavioral,3,dokana,f,orangutan,1.0,5.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,dokana,f,orangutan,1.0,6.0,smell_vs_smell_and_bite_empty_eggs,right,right,right,yes
buttelmann2008behavioral,3,dokana,f,orangutan,2.0,7.0,smell_vs_smell_and_bite_empty_eggs,left,right,left,no
buttelmann2008behavioral,3,dokana,f,orangutan,2.0,8.0,smell_vs_smell_and_bite_empty_eggs,left,left,left,yes
buttelmann2008behavioral,3,dokana,f,orangutan,2.0,9.0,smell_vs_smell_and_bite_empty_eggs,right,right,left,no
buttelmann2008behavioral,3,dokana,f,orangutan,2.0,10.0,smell_vs_smell_and_bite_empty_eggs,right,left,left,yes
buttelmann2008behavioral,3,dokana,f,orangutan,2.0,11.0,smell_vs_smell_and_bite_empty_eggs,left,right,left,no
buttelmann2008behavioral,3,dokana,f,orangutan,2.0,12.0,smell_vs_smell_and_bite_empty_eggs,right,left,left,yes
buttelmann2008behavioral,3,robert,m,chimpanzee,1.0,1.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,robert,m,chimpanzee,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,robert,m,chimpanzee,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,robert,m,chimpanzee,1.0,4.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,robert,m,chimpanzee,1.0,5.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,robert,m,chimpanzee,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,robert,m,chimpanzee,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,robert,m,chimpanzee,2.0,8.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,robert,m,chimpanzee,2.0,9.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,robert,m,chimpanzee,2.0,10.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,robert,m,chimpanzee,2.0,11.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,robert,m,chimpanzee,2.0,12.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,fraukje,f,chimpanzee,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,fraukje,f,chimpanzee,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,fraukje,f,chimpanzee,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,fraukje,f,chimpanzee,1.0,4.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,fraukje,f,chimpanzee,1.0,5.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,fraukje,f,chimpanzee,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,fraukje,f,chimpanzee,2.0,7.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,fraukje,f,chimpanzee,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,fraukje,f,chimpanzee,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,fraukje,f,chimpanzee,2.0,10.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,fraukje,f,chimpanzee,2.0,11.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,fraukje,f,chimpanzee,2.0,12.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,jahaga,f,chimpanzee,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,jahaga,f,chimpanzee,1.0,2.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,jahaga,f,chimpanzee,1.0,3.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,jahaga,f,chimpanzee,1.0,4.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,jahaga,f,chimpanzee,1.0,5.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,jahaga,f,chimpanzee,1.0,6.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,jahaga,f,chimpanzee,2.0,7.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,jahaga,f,chimpanzee,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,jahaga,f,chimpanzee,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,jahaga,f,chimpanzee,2.0,10.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,jahaga,f,chimpanzee,2.0,11.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,jahaga,f,chimpanzee,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,pia,f,chimpanzee,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,pia,f,chimpanzee,1.0,2.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,pia,f,chimpanzee,1.0,3.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,pia,f,chimpanzee,1.0,4.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,pia,f,chimpanzee,1.0,5.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,pia,f,chimpanzee,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,pia,f,chimpanzee,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,pia,f,chimpanzee,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,pia,f,chimpanzee,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,pia,f,chimpanzee,2.0,10.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,pia,f,chimpanzee,2.0,11.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,pia,f,chimpanzee,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,gertrudia,f,chimpanzee,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,gertrudia,f,chimpanzee,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,gertrudia,f,chimpanzee,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,gertrudia,f,chimpanzee,1.0,4.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,gertrudia,f,chimpanzee,1.0,5.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,gertrudia,f,chimpanzee,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,gertrudia,f,chimpanzee,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,gertrudia,f,chimpanzee,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,gertrudia,f,chimpanzee,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,gertrudia,f,chimpanzee,2.0,10.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,gertrudia,f,chimpanzee,2.0,11.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,gertrudia,f,chimpanzee,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,patrick,m,chimpanzee,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,patrick,m,chimpanzee,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,patrick,m,chimpanzee,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,patrick,m,chimpanzee,1.0,4.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,patrick,m,chimpanzee,1.0,5.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,patrick,m,chimpanzee,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,patrick,m,chimpanzee,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,patrick,m,chimpanzee,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,patrick,m,chimpanzee,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,patrick,m,chimpanzee,2.0,10.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,patrick,m,chimpanzee,2.0,11.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,patrick,m,chimpanzee,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,fifi,f,chimpanzee,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,fifi,f,chimpanzee,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,fifi,f,chimpanzee,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,fifi,f,chimpanzee,1.0,4.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,fifi,f,chimpanzee,1.0,5.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,fifi,f,chimpanzee,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,fifi,f,chimpanzee,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,fifi,f,chimpanzee,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,fifi,f,chimpanzee,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,fifi,f,chimpanzee,2.0,10.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,fifi,f,chimpanzee,2.0,11.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,fifi,f,chimpanzee,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,riet,f,chimpanzee,1.0,1.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,riet,f,chimpanzee,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,riet,f,chimpanzee,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,riet,f,chimpanzee,1.0,4.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,riet,f,chimpanzee,1.0,5.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,riet,f,chimpanzee,1.0,6.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,riet,f,chimpanzee,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,riet,f,chimpanzee,2.0,8.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,riet,f,chimpanzee,2.0,9.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,riet,f,chimpanzee,2.0,10.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,riet,f,chimpanzee,2.0,11.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,riet,f,chimpanzee,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,sandra,f,chimpanzee,1.0,1.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,sandra,f,chimpanzee,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,sandra,f,chimpanzee,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,sandra,f,chimpanzee,1.0,4.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,sandra,f,chimpanzee,1.0,5.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,sandra,f,chimpanzee,1.0,6.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,sandra,f,chimpanzee,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,sandra,f,chimpanzee,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,sandra,f,chimpanzee,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,sandra,f,chimpanzee,2.0,10.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,sandra,f,chimpanzee,2.0,11.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,sandra,f,chimpanzee,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,natascha,f,chimpanzee,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,natascha,f,chimpanzee,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,natascha,f,chimpanzee,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,natascha,f,chimpanzee,1.0,4.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,natascha,f,chimpanzee,1.0,5.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,natascha,f,chimpanzee,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,natascha,f,chimpanzee,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,natascha,f,chimpanzee,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
