study_id,experiment,day,month,year,participant,age_original,age_in_years,sex,species,species_subgroup,session,trial,condition,order_of_conditions,preference_single_item,preference_pop_open,preference_pop_covered,initial_position_pellet_pop,position_pellet_sample,choice
eckert2017great,2,24,2,2015,alexandra,15,15.0,f,chimpanzee,b,2,5,test 3,reverse,90.0,100.0,100.0,l,r,pellet
eckert2017great,2,24,2,2015,alexandra,15,15.0,f,chimpanzee,b,2,6,test 3,reverse,90.0,100.0,100.0,l,l,pellet
eckert2017great,2,24,2,2015,alexandra,15,15.0,f,chimpanzee,b,2,7,test 3,reverse,90.0,100.0,100.0,r,l,carrot
eckert2017great,2,24,2,2015,alexandra,15,15.0,f,chimpanzee,b,2,8,test 3,reverse,90.0,100.0,100.0,r,r,carrot
eckert2017great,2,24,2,2015,jahaga,22,22.0,f,chimpanzee,b,2,5,test 3,reverse,96.67,100.0,100.0,l,r,carrot
eckert2017great,2,24,2,2015,jahaga,22,22.0,f,chimpanzee,b,2,6,test 3,reverse,96.67,100.0,100.0,l,l,carrot
eckert2017great,2,24,2,2015,jahaga,22,22.0,f,chimpanzee,b,2,7,test 3,reverse,96.67,100.0,100.0,r,l,pellet
eckert2017great,2,24,2,2015,jahaga,22,22.0,f,chimpanzee,b,2,8,test 3,reverse,96.67,100.0,100.0,r,r,carrot
eckert2017great,2,24,2,2015,jeudi,48,,f,chimpanzee,b,2,5,test 3,reverse,100.0,100.0,50.0,r,l,carrot
eckert2017great,2,24,2,2015,jeudi,48,,f,chimpanzee,b,2,6,test 3,reverse,100.0,100.0,50.0,r,r,carrot
eckert2017great,2,24,2,2015,jeudi,48,,f,chimpanzee,b,2,7,test 3,reverse,100.0,100.0,50.0,l,l,carrot
eckert2017great,2,24,2,2015,jeudi,48,,f,chimpanzee,b,2,8,test 3,reverse,100.0,100.0,50.0,l,r,pellet
eckert2017great,2,25,2,2015,jeudi,48,,f,chimpanzee,b,3,9,test 3,reverse,100.0,100.0,50.0,l,l,carrot
eckert2017great,2,25,2,2015,jeudi,48,,f,chimpanzee,b,3,10,test 3,reverse,100.0,100.0,50.0,r,r,carrot
eckert2017great,2,25,2,2015,jeudi,48,,f,chimpanzee,b,3,11,test 3,reverse,100.0,100.0,50.0,r,l,pellet
eckert2017great,2,25,2,2015,jeudi,48,,f,chimpanzee,b,3,12,test 3,reverse,100.0,100.0,50.0,l,r,pellet
eckert2017great,2,25,2,2015,alexandra,15,15.0,f,chimpanzee,b,3,9,test 3,reverse,90.0,100.0,100.0,l,l,carrot
eckert2017great,2,25,2,2015,alexandra,15,15.0,f,chimpanzee,b,3,10,test 3,reverse,90.0,100.0,100.0,r,r,carrot
eckert2017great,2,25,2,2015,alexandra,15,15.0,f,chimpanzee,b,3,11,test 3,reverse,90.0,100.0,100.0,r,l,carrot
eckert2017great,2,25,2,2015,alexandra,15,15.0,f,chimpanzee,b,3,12,test 3,reverse,90.0,100.0,100.0,l,r,pellet
eckert2017great,2,25,2,2015,jahaga,22,22.0,f,chimpanzee,b,3,9,test 3,reverse,96.67,100.0,100.0,l,l,pellet
eckert2017great,2,25,2,2015,jahaga,22,22.0,f,chimpanzee,b,3,10,test 3,reverse,96.67,100.0,100.0,r,r,carrot
eckert2017great,2,25,2,2015,jahaga,22,22.0,f,chimpanzee,b,3,11,test 3,reverse,96.67,100.0,100.0,r,l,carrot
eckert2017great,2,25,2,2015,jahaga,22,22.0,f,chimpanzee,b,3,12,test 3,reverse,96.67,100.0,100.0,l,r,carrot
eckert2017great,2,25,2,2015,daza,28,29.0,f,chimpanzee,b,1,1,test 3,reverse,86.67,50.0,50.0,r,l,carrot
eckert2017great,2,25,2,2015,daza,28,29.0,f,chimpanzee,b,1,2,test 3,reverse,86.67,50.0,50.0,r,r,pellet
eckert2017great,2,25,2,2015,daza,28,29.0,f,chimpanzee,b,1,3,test 3,reverse,86.67,50.0,50.0,l,r,pellet
eckert2017great,2,25,2,2015,daza,28,29.0,f,chimpanzee,b,1,4,test 3,reverse,86.67,50.0,50.0,l,l,carrot
eckert2017great,2,26,2,2015,daza,28,29.0,f,chimpanzee,b,2,5,test 3,reverse,86.67,50.0,50.0,l,r,pellet
eckert2017great,2,26,2,2015,daza,28,29.0,f,chimpanzee,b,2,6,test 3,reverse,86.67,50.0,50.0,l,l,carrot
eckert2017great,2,26,2,2015,daza,28,29.0,f,chimpanzee,b,2,7,test 3,reverse,86.67,50.0,50.0,r,l,carrot
eckert2017great,2,26,2,2015,daza,28,29.0,f,chimpanzee,b,2,8,test 3,reverse,86.67,50.0,50.0,r,r,pellet
eckert2017great,2,27,2,2015,daza,28,29.0,f,chimpanzee,b,3,9,test 3,reverse,86.67,50.0,50.0,l,l,carrot
eckert2017great,2,27,2,2015,daza,28,29.0,f,chimpanzee,b,3,10,test 3,reverse,86.67,50.0,50.0,r,r,pellet
eckert2017great,2,27,2,2015,daza,28,29.0,f,chimpanzee,b,3,11,test 3,reverse,86.67,50.0,50.0,r,l,carrot
eckert2017great,2,27,2,2015,daza,28,29.0,f,chimpanzee,b,3,12,test 3,reverse,86.67,50.0,50.0,l,r,pellet
eckert2017great,2,10,4,2015,kara,9,9.0,f,chimpanzee,a,1,1,test 3,reverse,100.0,100.0,100.0,r,l,carrot
eckert2017great,2,10,4,2015,kara,9,9.0,f,chimpanzee,a,1,2,test 3,reverse,100.0,100.0,100.0,r,r,pellet
eckert2017great,2,10,4,2015,kara,9,9.0,f,chimpanzee,a,1,3,test 3,reverse,100.0,100.0,100.0,l,r,carrot
eckert2017great,2,10,4,2015,kara,9,9.0,f,chimpanzee,a,1,4,test 3,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,2,13,4,2015,kara,9,9.0,f,chimpanzee,a,2,5,test 3,reverse,100.0,100.0,100.0,l,r,carrot
eckert2017great,2,13,4,2015,kara,9,9.0,f,chimpanzee,a,2,6,test 3,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,2,13,4,2015,kara,9,9.0,f,chimpanzee,a,2,7,test 3,reverse,100.0,100.0,100.0,r,l,pellet
eckert2017great,2,13,4,2015,kara,9,9.0,f,chimpanzee,a,2,8,test 3,reverse,100.0,100.0,100.0,r,r,carrot
eckert2017great,2,14,4,2015,kara,9,9.0,f,chimpanzee,a,3,9,test 3,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,2,14,4,2015,kara,9,9.0,f,chimpanzee,a,3,10,test 3,reverse,100.0,100.0,100.0,r,r,carrot
eckert2017great,2,14,4,2015,kara,9,9.0,f,chimpanzee,a,3,11,test 3,reverse,100.0,100.0,100.0,r,l,carrot
eckert2017great,2,14,4,2015,kara,9,9.0,f,chimpanzee,a,3,12,test 3,reverse,100.0,100.0,100.0,l,r,carrot
eckert2017great,2,6,5,2015,riet,37,37.0,f,chimpanzee,a,1,1,test 3,original,100.0,100.0,75.0,r,l,carrot
eckert2017great,2,6,5,2015,riet,37,37.0,f,chimpanzee,a,1,2,test 3,original,100.0,100.0,75.0,r,r,pellet
eckert2017great,2,6,5,2015,riet,37,37.0,f,chimpanzee,a,1,3,test 3,original,100.0,100.0,75.0,l,r,carrot
eckert2017great,2,6,5,2015,riet,37,37.0,f,chimpanzee,a,1,4,test 3,original,100.0,100.0,75.0,l,l,carrot
eckert2017great,2,10,5,2015,riet,37,37.0,f,chimpanzee,a,2,5,test 3,original,100.0,100.0,75.0,l,r,carrot
eckert2017great,2,10,5,2015,riet,37,37.0,f,chimpanzee,a,2,6,test 3,original,100.0,100.0,75.0,l,l,carrot
eckert2017great,2,10,5,2015,riet,37,37.0,f,chimpanzee,a,2,7,test 3,original,100.0,100.0,75.0,r,l,carrot
eckert2017great,2,10,5,2015,riet,37,37.0,f,chimpanzee,a,2,8,test 3,original,100.0,100.0,75.0,r,r,pellet
eckert2017great,2,11,5,2015,riet,37,37.0,f,chimpanzee,a,3,9,test 3,original,100.0,100.0,75.0,l,l,carrot
eckert2017great,2,11,5,2015,riet,37,37.0,f,chimpanzee,a,3,10,test 3,original,100.0,100.0,75.0,r,r,pellet
eckert2017great,2,11,5,2015,riet,37,37.0,f,chimpanzee,a,3,11,test 3,original,100.0,100.0,75.0,r,l,carrot
eckert2017great,2,11,5,2015,riet,37,37.0,f,chimpanzee,a,3,12,test 3,original,100.0,100.0,75.0,l,r,carrot
eckert2017great,2,22,5,2015,pini,27,26.0,f,orangutan,,1,1,test 3,reverse,100.0,100.0,100.0,r,l,carrot
eckert2017great,2,22,5,2015,pini,27,26.0,f,orangutan,,1,2,test 3,reverse,100.0,100.0,100.0,r,r,pellet
eckert2017great,2,22,5,2015,pini,27,26.0,f,orangutan,,1,3,test 3,reverse,100.0,100.0,100.0,l,r,pellet
eckert2017great,2,22,5,2015,pini,27,26.0,f,orangutan,,1,4,test 3,reverse,100.0,100.0,100.0,l,l,carrot
eckert2017great,2,22,5,2015,bimbo,34,34.0,m,orangutan,,1,1,test 3,reverse,100.0,100.0,100.0,r,l,carrot
eckert2017great,2,22,5,2015,bimbo,34,34.0,m,orangutan,,1,2,test 3,reverse,100.0,100.0,100.0,r,r,pellet
eckert2017great,2,22,5,2015,bimbo,34,34.0,m,orangutan,,1,3,test 3,reverse,100.0,100.0,100.0,l,r,pellet
eckert2017great,2,22,5,2015,bimbo,34,34.0,m,orangutan,,1,4,test 3,reverse,100.0,100.0,100.0,l,l,carrot
eckert2017great,2,23,5,2015,pini,27,26.0,f,orangutan,,2,5,test 3,reverse,100.0,100.0,100.0,r,l,carrot
eckert2017great,2,23,5,2015,pini,27,26.0,f,orangutan,,2,6,test 3,reverse,100.0,100.0,100.0,r,r,pellet
eckert2017great,2,23,5,2015,pini,27,26.0,f,orangutan,,2,7,test 3,reverse,100.0,100.0,100.0,l,r,pellet
eckert2017great,2,23,5,2015,pini,27,26.0,f,orangutan,,2,8,test 3,reverse,100.0,100.0,100.0,l,l,carrot
eckert2017great,2,23,5,2015,bimbo,34,34.0,m,orangutan,,2,5,test 3,reverse,100.0,100.0,100.0,r,l,carrot
eckert2017great,2,23,5,2015,bimbo,34,34.0,m,orangutan,,2,6,test 3,reverse,100.0,100.0,100.0,r,r,pellet
eckert2017great,2,23,5,2015,bimbo,34,34.0,m,orangutan,,2,7,test 3,reverse,100.0,100.0,100.0,l,r,pellet
eckert2017great,2,23,5,2015,bimbo,34,34.0,m,orangutan,,2,8,test 3,reverse,100.0,100.0,100.0,l,l,carrot
eckert2017great,2,24,5,2015,pini,27,26.0,f,orangutan,,3,9,test 3,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,2,24,5,2015,pini,27,26.0,f,orangutan,,3,10,test 3,reverse,100.0,100.0,100.0,r,r,pellet
eckert2017great,2,24,5,2015,pini,27,26.0,f,orangutan,,3,11,test 3,reverse,100.0,100.0,100.0,r,l,carrot
eckert2017great,2,24,5,2015,pini,27,26.0,f,orangutan,,3,12,test 3,reverse,100.0,100.0,100.0,l,r,pellet
eckert2017great,2,24,5,2015,bimbo,34,34.0,m,orangutan,,3,9,test 3,reverse,100.0,100.0,100.0,l,l,carrot
eckert2017great,2,24,5,2015,bimbo,34,34.0,m,orangutan,,3,10,test 3,reverse,100.0,100.0,100.0,r,r,pellet
eckert2017great,2,24,5,2015,bimbo,34,34.0,m,orangutan,,3,11,test 3,reverse,100.0,100.0,100.0,r,l,carrot
eckert2017great,2,24,5,2015,bimbo,34,34.0,m,orangutan,,3,12,test 3,reverse,100.0,100.0,100.0,l,r,carrot
eckert2017great,2,29,5,2015,raja,11,11.0,f,orangutan,,1,1,test 3,reverse,96.67,100.0,100.0,r,l,pellet
eckert2017great,2,29,5,2015,raja,11,11.0,f,orangutan,,1,2,test 3,reverse,96.67,100.0,100.0,r,r,carrot
eckert2017great,2,29,5,2015,raja,11,11.0,f,orangutan,,1,3,test 3,reverse,96.67,100.0,100.0,l,r,carrot
eckert2017great,2,29,5,2015,raja,11,11.0,f,orangutan,,1,4,test 3,reverse,96.67,100.0,100.0,l,l,pellet
eckert2017great,2,30,5,2015,raja,11,11.0,f,orangutan,,2,5,test 3,reverse,96.67,100.0,100.0,l,r,carrot
eckert2017great,2,30,5,2015,raja,11,11.0,f,orangutan,,2,6,test 3,reverse,96.67,100.0,100.0,l,l,carrot
eckert2017great,2,30,5,2015,raja,11,11.0,f,orangutan,,2,7,test 3,reverse,96.67,100.0,100.0,r,l,pellet
eckert2017great,2,30,5,2015,raja,11,11.0,f,orangutan,,2,8,test 3,reverse,96.67,100.0,100.0,r,r,carrot
eckert2017great,2,2,6,2015,raja,11,11.0,f,orangutan,,3,9,test 3,reverse,96.67,100.0,100.0,l,l,pellet
eckert2017great,2,2,6,2015,raja,11,11.0,f,orangutan,,3,10,test 3,reverse,96.67,100.0,100.0,r,r,pellet
eckert2017great,2,2,6,2015,raja,11,11.0,f,orangutan,,3,11,test 3,reverse,96.67,100.0,100.0,r,l,pellet
eckert2017great,2,2,6,2015,raja,11,11.0,f,orangutan,,3,12,test 3,reverse,96.67,100.0,100.0,l,r,carrot
eckert2017great,2,11,6,2015,padana,17,17.0,f,orangutan,,1,1,test 3,original,100.0,100.0,100.0,l,r,pellet
eckert2017great,2,11,6,2015,padana,17,17.0,f,orangutan,,1,2,test 3,original,100.0,100.0,100.0,l,l,carrot
eckert2017great,2,11,6,2015,padana,17,17.0,f,orangutan,,1,3,test 3,original,100.0,100.0,100.0,r,l,pellet
eckert2017great,2,11,6,2015,padana,17,17.0,f,orangutan,,1,4,test 3,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,2,16,6,2015,dokana,26,26.0,f,orangutan,,1,1,test 3,original,100.0,100.0,100.0,r,l,pellet
eckert2017great,2,16,6,2015,dokana,26,26.0,f,orangutan,,1,2,test 3,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,2,16,6,2015,dokana,26,26.0,f,orangutan,,1,3,test 3,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,2,16,6,2015,dokana,26,26.0,f,orangutan,,1,4,test 3,original,100.0,100.0,100.0,l,r,pellet
eckert2017great,2,16,6,2015,padana,17,17.0,f,orangutan,,2,5,test 3,original,100.0,100.0,100.0,l,r,carrot
eckert2017great,2,16,6,2015,padana,17,17.0,f,orangutan,,2,6,test 3,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,2,16,6,2015,padana,17,17.0,f,orangutan,,2,7,test 3,original,100.0,100.0,100.0,r,l,pellet
eckert2017great,2,16,6,2015,padana,17,17.0,f,orangutan,,2,8,test 3,original,100.0,100.0,100.0,r,r,carrot
eckert2017great,2,17,6,2015,dokana,26,26.0,f,orangutan,,2,5,test 3,original,100.0,100.0,100.0,l,r,carrot
eckert2017great,2,17,6,2015,dokana,26,26.0,f,orangutan,,2,6,test 3,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,2,17,6,2015,dokana,26,26.0,f,orangutan,,2,7,test 3,original,100.0,100.0,100.0,r,l,carrot
eckert2017great,2,17,6,2015,dokana,26,26.0,f,orangutan,,2,8,test 3,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,2,17,6,2015,padana,17,17.0,f,orangutan,,3,9,test 3,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,2,17,6,2015,padana,17,17.0,f,orangutan,,3,10,test 3,original,100.0,100.0,100.0,r,r,carrot
eckert2017great,2,17,6,2015,padana,17,17.0,f,orangutan,,3,11,test 3,original,100.0,100.0,100.0,r,l,pellet
eckert2017great,2,17,6,2015,padana,17,17.0,f,orangutan,,3,12,test 3,original,100.0,100.0,100.0,l,r,carrot
eckert2017great,2,18,6,2015,dokana,26,26.0,f,orangutan,,3,9,test 3,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,2,18,6,2015,dokana,26,26.0,f,orangutan,,3,10,test 3,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,2,18,6,2015,dokana,26,26.0,f,orangutan,,3,11,test 3,original,100.0,100.0,100.0,r,l,carrot
eckert2017great,2,18,6,2015,dokana,26,26.0,f,orangutan,,3,12,test 3,original,100.0,100.0,100.0,l,r,pellet
eckert2017great,2,25,6,2015,suaq,6,6.0,m,orangutan,,1,1,test 3,original,96.67,100.0,75.0,r,l,pellet
eckert2017great,2,25,6,2015,suaq,6,6.0,m,orangutan,,1,2,test 3,original,96.67,100.0,75.0,l,r,carrot
eckert2017great,2,25,6,2015,suaq,6,6.0,m,orangutan,,1,3,test 3,original,96.67,100.0,75.0,l,r,carrot
eckert2017great,2,25,6,2015,suaq,6,6.0,m,orangutan,,1,4,test 3,original,96.67,100.0,75.0,r,l,pellet
eckert2017great,2,30,6,2015,suaq,6,6.0,m,orangutan,,2,5,test 3,original,96.67,100.0,75.0,l,r,carrot
eckert2017great,2,30,6,2015,suaq,6,6.0,m,orangutan,,2,6,test 3,original,96.67,100.0,75.0,l,l,pellet
eckert2017great,2,30,6,2015,suaq,6,6.0,m,orangutan,,2,7,test 3,original,96.67,100.0,75.0,r,l,pellet
eckert2017great,2,30,6,2015,suaq,6,6.0,m,orangutan,,2,8,test 3,original,96.67,100.0,75.0,r,r,carrot
eckert2017great,2,1,7,2015,suaq,6,6.0,m,orangutan,,3,9,test 3,original,96.67,100.0,75.0,l,l,pellet
eckert2017great,2,1,7,2015,suaq,6,6.0,m,orangutan,,3,10,test 3,original,96.67,100.0,75.0,r,r,carrot
eckert2017great,2,1,7,2015,suaq,6,6.0,m,orangutan,,3,11,test 3,original,96.67,100.0,75.0,r,l,pellet
eckert2017great,2,1,7,2015,suaq,6,6.0,m,orangutan,,3,12,test 3,original,96.67,100.0,75.0,l,r,carrot
eckert2017great,2,28,8,2015,kuno,18,18.0,m,bonobo,,1,1,test 3,reverse,100.0,100.0,100.0,r,l,carrot
eckert2017great,2,28,8,2015,kuno,18,18.0,m,bonobo,,1,2,test 3,reverse,100.0,100.0,100.0,r,r,carrot
eckert2017great,2,28,8,2015,kuno,18,18.0,m,bonobo,,1,3,test 3,reverse,100.0,100.0,100.0,l,r,pellet
eckert2017great,2,28,8,2015,kuno,18,18.0,m,bonobo,,1,4,test 3,reverse,100.0,100.0,100.0,l,l,carrot
eckert2017great,2,28,8,2015,gemena,9,9.0,f,bonobo,,1,1,test 3,reverse,96.67,100.0,75.0,r,l,carrot
eckert2017great,2,28,8,2015,gemena,9,9.0,f,bonobo,,1,2,test 3,reverse,96.67,100.0,75.0,r,r,pellet
eckert2017great,2,28,8,2015,gemena,9,9.0,f,bonobo,,1,3,test 3,reverse,96.67,100.0,75.0,l,r,pellet
eckert2017great,2,28,8,2015,gemena,9,9.0,f,bonobo,,1,4,test 3,reverse,96.67,100.0,75.0,l,l,carrot
eckert2017great,2,28,8,2015,fimi,7,7.0,f,bonobo,,1,1,test 3,reverse,96.67,100.0,50.0,r,l,carrot
eckert2017great,2,28,8,2015,fimi,7,7.0,f,bonobo,,1,2,test 3,reverse,96.67,100.0,50.0,r,r,pellet
eckert2017great,2,28,8,2015,fimi,7,7.0,f,bonobo,,1,3,test 3,reverse,96.67,100.0,50.0,l,r,pellet
eckert2017great,2,28,8,2015,fimi,7,7.0,f,bonobo,,1,4,test 3,reverse,96.67,100.0,50.0,l,l,carrot
eckert2017great,2,29,8,2015,kuno,18,18.0,m,bonobo,,2,5,test 3,reverse,100.0,100.0,100.0,l,r,pellet
eckert2017great,2,29,8,2015,kuno,18,18.0,m,bonobo,,2,6,test 3,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,2,29,8,2015,kuno,18,18.0,m,bonobo,,2,7,test 3,reverse,100.0,100.0,100.0,r,l,pellet
eckert2017great,2,29,8,2015,kuno,18,18.0,m,bonobo,,2,8,test 3,reverse,100.0,100.0,100.0,r,r,pellet
eckert2017great,2,29,8,2015,gemena,9,9.0,f,bonobo,,2,5,test 3,reverse,96.67,100.0,75.0,l,r,pellet
eckert2017great,2,29,8,2015,gemena,9,9.0,f,bonobo,,2,6,test 3,reverse,96.67,100.0,75.0,l,l,carrot
eckert2017great,2,29,8,2015,gemena,9,9.0,f,bonobo,,2,7,test 3,reverse,96.67,100.0,75.0,r,l,carrot
eckert2017great,2,29,8,2015,gemena,9,9.0,f,bonobo,,2,8,test 3,reverse,96.67,100.0,75.0,r,r,pellet
eckert2017great,2,29,8,2015,fimi,7,7.0,f,bonobo,,2,5,test 3,reverse,96.67,100.0,50.0,l,r,pellet
eckert2017great,2,29,8,2015,fimi,7,7.0,f,bonobo,,2,6,test 3,reverse,96.67,100.0,50.0,l,l,carrot
eckert2017great,2,29,8,2015,fimi,7,7.0,f,bonobo,,2,7,test 3,reverse,96.67,100.0,50.0,r,l,carrot
eckert2017great,2,29,8,2015,fimi,7,7.0,f,bonobo,,2,8,test 3,reverse,96.67,100.0,50.0,r,r,pellet
eckert2017great,2,30,8,2015,kuno,18,18.0,m,bonobo,,3,9,test 3,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,2,30,8,2015,kuno,18,18.0,m,bonobo,,3,10,test 3,reverse,100.0,100.0,100.0,r,r,carrot
eckert2017great,2,30,8,2015,kuno,18,18.0,m,bonobo,,3,11,test 3,reverse,100.0,100.0,100.0,r,l,pellet
eckert2017great,2,30,8,2015,kuno,18,18.0,m,bonobo,,3,12,test 3,reverse,100.0,100.0,100.0,l,r,pellet
eckert2017great,2,30,8,2015,gemena,9,9.0,f,bonobo,,3,9,test 3,reverse,96.67,100.0,75.0,l,l,carrot
eckert2017great,2,30,8,2015,gemena,9,9.0,f,bonobo,,3,10,test 3,reverse,96.67,100.0,75.0,r,r,pellet
eckert2017great,2,30,8,2015,gemena,9,9.0,f,bonobo,,3,11,test 3,reverse,96.67,100.0,75.0,r,l,carrot
eckert2017great,2,30,8,2015,gemena,9,9.0,f,bonobo,,3,12,test 3,reverse,96.67,100.0,75.0,l,r,pellet
eckert2017great,2,30,8,2015,fimi,7,7.0,f,bonobo,,3,9,test 3,reverse,96.67,100.0,50.0,l,l,carrot
eckert2017great,2,30,8,2015,fimi,7,7.0,f,bonobo,,3,10,test 3,reverse,96.67,100.0,50.0,r,r,pellet
eckert2017great,2,30,8,2015,fimi,7,7.0,f,bonobo,,3,11,test 3,reverse,96.67,100.0,50.0,r,l,carrot
eckert2017great,2,30,8,2015,fimi,7,7.0,f,bonobo,,3,12,test 3,reverse,96.67,100.0,50.0,l,r,pellet
eckert2017great,2,12,9,2015,luiza,10,10.0,f,bonobo,,1,1,test 3,original,100.0,100.0,75.0,r,l,pellet
eckert2017great,2,12,9,2015,luiza,10,10.0,f,bonobo,,1,2,test 3,original,100.0,100.0,75.0,r,r,pellet
eckert2017great,2,12,9,2015,luiza,10,10.0,f,bonobo,,1,3,test 3,original,100.0,100.0,75.0,l,r,pellet
eckert2017great,2,12,9,2015,luiza,10,10.0,f,bonobo,,1,4,test 3,original,100.0,100.0,75.0,l,l,carrot
eckert2017great,2,12,9,2015,yasa,18,18.0,f,bonobo,,1,1,test 3,original,100.0,100.0,100.0,r,l,carrot
eckert2017great,2,12,9,2015,yasa,18,18.0,f,bonobo,,1,2,test 3,original,100.0,100.0,100.0,r,r,carrot
eckert2017great,2,12,9,2015,yasa,18,18.0,f,bonobo,,1,3,test 3,original,100.0,100.0,100.0,l,r,carrot
eckert2017great,2,12,9,2015,yasa,18,18.0,f,bonobo,,1,4,test 3,original,100.0,100.0,100.0,l,l,carrot
eckert2017great,2,12,9,2015,lexi,15,16.0,f,bonobo,,1,1,test 3,original,86.67,100.0,75.0,r,l,carrot
eckert2017great,2,12,9,2015,lexi,15,16.0,f,bonobo,,1,2,test 3,original,86.67,100.0,75.0,r,r,pellet
eckert2017great,2,12,9,2015,lexi,15,16.0,f,bonobo,,1,3,test 3,original,86.67,100.0,75.0,l,r,pellet
eckert2017great,2,12,9,2015,lexi,15,16.0,f,bonobo,,1,4,test 3,original,86.67,100.0,75.0,l,l,carrot
eckert2017great,2,13,9,2015,luiza,10,10.0,f,bonobo,,2,5,test 3,original,100.0,100.0,75.0,l,r,pellet
eckert2017great,2,13,9,2015,luiza,10,10.0,f,bonobo,,2,6,test 3,original,100.0,100.0,75.0,l,l,pellet
eckert2017great,2,13,9,2015,luiza,10,10.0,f,bonobo,,2,7,test 3,original,100.0,100.0,75.0,r,l,carrot
eckert2017great,2,13,9,2015,luiza,10,10.0,f,bonobo,,2,8,test 3,original,100.0,100.0,75.0,r,r,carrot
eckert2017great,2,13,9,2015,yasa,18,18.0,f,bonobo,,2,5,test 3,original,100.0,100.0,100.0,l,r,carrot
eckert2017great,2,13,9,2015,yasa,18,18.0,f,bonobo,,2,6,test 3,original,100.0,100.0,100.0,l,l,carrot
eckert2017great,2,13,9,2015,yasa,18,18.0,f,bonobo,,2,7,test 3,original,100.0,100.0,100.0,r,l,pellet
eckert2017great,2,13,9,2015,yasa,18,18.0,f,bonobo,,2,8,test 3,original,100.0,100.0,100.0,r,r,carrot
eckert2017great,2,13,9,2015,lexi,15,16.0,f,bonobo,,2,5,test 3,original,86.67,100.0,75.0,l,r,pellet
eckert2017great,2,13,9,2015,lexi,15,16.0,f,bonobo,,2,6,test 3,original,86.67,100.0,75.0,l,l,carrot
eckert2017great,2,13,9,2015,lexi,15,16.0,f,bonobo,,2,7,test 3,original,86.67,100.0,75.0,r,l,carrot
eckert2017great,2,13,9,2015,lexi,15,16.0,f,bonobo,,2,8,test 3,original,86.67,100.0,75.0,r,r,pellet
eckert2017great,2,14,9,2015,luiza,10,10.0,f,bonobo,,3,9,test 3,original,100.0,100.0,75.0,l,l,pellet
eckert2017great,2,14,9,2015,luiza,10,10.0,f,bonobo,,3,10,test 3,original,100.0,100.0,75.0,r,r,pellet
eckert2017great,2,14,9,2015,luiza,10,10.0,f,bonobo,,3,11,test 3,original,100.0,100.0,75.0,r,l,carrot
eckert2017great,2,14,9,2015,luiza,10,10.0,f,bonobo,,3,12,test 3,original,100.0,100.0,75.0,l,r,carrot
eckert2017great,2,14,9,2015,yasa,18,18.0,f,bonobo,,3,9,test 3,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,2,14,9,2015,yasa,18,18.0,f,bonobo,,3,10,test 3,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,2,14,9,2015,yasa,18,18.0,f,bonobo,,3,11,test 3,original,100.0,100.0,100.0,r,l,pellet
eckert2017great,2,14,9,2015,yasa,18,18.0,f,bonobo,,3,12,test 3,original,100.0,100.0,100.0,l,r,pellet
eckert2017great,2,14,9,2015,lexi,15,16.0,f,bonobo,,3,9,test 3,original,86.67,100.0,75.0,l,l,carrot
eckert2017great,2,14,9,2015,lexi,15,16.0,f,bonobo,,3,10,test 3,original,86.67,100.0,75.0,r,r,pellet
eckert2017great,2,14,9,2015,lexi,15,16.0,f,bonobo,,3,11,test 3,original,86.67,100.0,75.0,r,l,carrot
eckert2017great,2,14,9,2015,lexi,15,16.0,f,bonobo,,3,12,test 3,original,86.67,100.0,75.0,l,r,pellet
