study_id,experiment,experiment_name,year,month,day,subject,participant,age_in_years,sex,species,session,trial,trial_id,session_time,block_order,block_order_codes,block,fixation_rt,image_left,image_right,mask_rt_incl_buffer,reward,selected_picture
munar2015common,4,until_response,2013,06,14,1.0,gertrudia,20,f,chimpanzee,1.0,1.0,,08:51:13,2.0,Block_2-Block_1,training,28746.0,control_acordion.bmp,control_cherry.bmp,1153.0,1.0,right
munar2015common,4,until_response,2013,06,14,2.0,jahaga,20,f,chimpanzee,1.0,1.0,,09:11:41,2.0,Block_2-Block_1,training,3187.0,control_acorn.bmp,control_chili.bmp,761.0,1.0,left
munar2015common,4,until_response,2013,06,14,3.0,fifi,20,f,chimpanzee,1.0,1.0,,09:28:00,2.0,Block_2-Block_1,training,5120.0,control_cane.bmp,control_leaf.bmp,734.0,1.0,left
munar2015common,4,until_response,2013,06,14,4.0,alex,12,m,chimpanzee,1.0,1.0,,09:44:42,2.0,Block_2-Block_1,training,514.0,control_acordion.bmp,control_cherry.bmp,588.0,1.0,left
munar2015common,4,until_response,2013,08,07,5.0,lome,11,m,chimpanzee,1.0,1.0,,10:22:37,1.0,Block_1-Block_2,training,5286.0,control_barrell.bmp,control_harp.bmp,988.0,1.0,left
munar2015common,4,until_response,2013,08,07,6.0,kofi,8,m,chimpanzee,1.0,1.0,,09:45:24,2.0,Block_2-Block_1,training,10893.0,control_bowtiepasta.bmp,control_icecream.bmp,947.0,1.0,right
munar2015common,4,until_response,2013,08,07,7.0,lobo,9,m,chimpanzee,1.0,1.0,,10:04:07,2.0,Block_2-Block_1,training,500.0,control_cane.bmp,control_leaf.bmp,704.0,1.0,left
munar2015common,4,until_response,2013,09,11,8.0,kibara,9,f,gorilla,1.0,1.0,,08:54:42,1.0,Block_1-Block_2,training,58.0,control_barrell.bmp,control_harp.bmp,1980.0,1.0,left
munar2015common,4,until_response,2013,09,11,9.0,viringika,18,f,gorilla,1.0,1.0,,09:12:41,2.0,Block_2-Block_1,training,1741.0,control_africanmask.bmp,control_feather.bmp,5427.0,1.0,left
munar2015common,4,until_response,2013,06,14,1.0,gertrudia,20,f,chimpanzee,1.0,2.0,,08:51:13,2.0,Block_2-Block_1,training,2074.0,control_anchor.bmp,control_fork.bmp,2002.0,0.0,left
munar2015common,4,until_response,2013,06,14,2.0,jahaga,20,f,chimpanzee,1.0,2.0,,09:11:41,2.0,Block_2-Block_1,training,1358.0,control_bowtiepasta.bmp,control_icecream.bmp,571.0,0.0,right
munar2015common,4,until_response,2013,06,14,3.0,fifi,20,f,chimpanzee,1.0,2.0,,09:28:00,2.0,Block_2-Block_1,training,7051.0,control_acorn.bmp,control_chili.bmp,627.0,0.0,left
munar2015common,4,until_response,2013,06,14,4.0,alex,12,m,chimpanzee,1.0,2.0,,09:44:42,2.0,Block_2-Block_1,training,240.0,control_billiard.bmp,control_helm.bmp,5061.0,0.0,left
munar2015common,4,until_response,2013,08,07,5.0,lome,11,m,chimpanzee,1.0,2.0,,10:22:37,1.0,Block_1-Block_2,training,9010.0,control_billiard.bmp,control_helm.bmp,696.0,0.0,right
munar2015common,4,until_response,2013,08,07,6.0,kofi,8,m,chimpanzee,1.0,2.0,,09:45:24,2.0,Block_2-Block_1,training,1179.0,control_africanmask.bmp,control_feather.bmp,776.0,0.0,left
munar2015common,4,until_response,2013,08,07,7.0,lobo,9,m,chimpanzee,1.0,2.0,,10:04:07,2.0,Block_2-Block_1,training,3199.0,control_barrell.bmp,control_harp.bmp,994.0,0.0,left
munar2015common,4,until_response,2013,09,11,8.0,kibara,9,f,gorilla,1.0,2.0,,08:54:42,1.0,Block_1-Block_2,training,627.0,control_billiard.bmp,control_helm.bmp,1597.0,0.0,left
munar2015common,4,until_response,2013,09,11,9.0,viringika,18,f,gorilla,1.0,2.0,,09:12:41,2.0,Block_2-Block_1,training,2259.0,control_acorn.bmp,control_chili.bmp,2226.0,0.0,left
munar2015common,4,until_response,2013,06,14,1.0,gertrudia,20,f,chimpanzee,1.0,3.0,,08:51:13,2.0,Block_2-Block_1,training,20.0,control_cane.bmp,control_leaf.bmp,697.0,1.0,right
munar2015common,4,until_response,2013,06,14,2.0,jahaga,20,f,chimpanzee,1.0,3.0,,09:11:41,2.0,Block_2-Block_1,training,358.0,control_barrell.bmp,control_harp.bmp,592.0,0.0,right
munar2015common,4,until_response,2013,06,14,3.0,fifi,20,f,chimpanzee,1.0,3.0,,09:28:00,2.0,Block_2-Block_1,training,275.0,control_africanmask.bmp,control_feather.bmp,602.0,1.0,left
munar2015common,4,until_response,2013,06,14,4.0,alex,12,m,chimpanzee,1.0,3.0,,09:44:42,2.0,Block_2-Block_1,training,280.0,control_africanmask.bmp,control_feather.bmp,737.0,1.0,left
munar2015common,4,until_response,2013,08,07,5.0,lome,11,m,chimpanzee,1.0,3.0,,10:22:37,1.0,Block_1-Block_2,training,1691.0,control_acorn.bmp,control_chili.bmp,1551.0,1.0,left
munar2015common,4,until_response,2013,08,07,6.0,kofi,8,m,chimpanzee,1.0,3.0,,09:45:24,2.0,Block_2-Block_1,training,191.0,control_anchor.bmp,control_fork.bmp,711.0,0.0,right
munar2015common,4,until_response,2013,08,07,7.0,lobo,9,m,chimpanzee,1.0,3.0,,10:04:07,2.0,Block_2-Block_1,training,598.0,control_billiard.bmp,control_helm.bmp,848.0,0.0,right
munar2015common,4,until_response,2013,09,11,8.0,kibara,9,f,gorilla,1.0,3.0,,08:54:42,1.0,Block_1-Block_2,training,71.0,control_acordion.bmp,control_cherry.bmp,753.0,1.0,left
munar2015common,4,until_response,2013,09,11,9.0,viringika,18,f,gorilla,1.0,3.0,,09:12:41,2.0,Block_2-Block_1,training,455.0,control_anchor.bmp,control_fork.bmp,811.0,0.0,right
munar2015common,4,until_response,2013,06,14,1.0,gertrudia,20,f,chimpanzee,1.0,4.0,,08:51:13,2.0,Block_2-Block_1,training,981.0,control_acorn.bmp,control_chili.bmp,1070.0,0.0,left
munar2015common,4,until_response,2013,06,14,2.0,jahaga,20,f,chimpanzee,1.0,4.0,,09:11:41,2.0,Block_2-Block_1,training,286.0,control_anchor.bmp,control_fork.bmp,607.0,1.0,right
munar2015common,4,until_response,2013,06,14,3.0,fifi,20,f,chimpanzee,1.0,4.0,,09:28:00,2.0,Block_2-Block_1,training,1454.0,control_bowtiepasta.bmp,control_icecream.bmp,878.0,0.0,left
munar2015common,4,until_response,2013,06,14,4.0,alex,12,m,chimpanzee,1.0,4.0,,09:44:42,2.0,Block_2-Block_1,training,831.0,control_anchor.bmp,control_fork.bmp,388.0,0.0,left
munar2015common,4,until_response,2013,08,07,5.0,lome,11,m,chimpanzee,1.0,4.0,,10:22:37,1.0,Block_1-Block_2,training,2117.0,control_acordion.bmp,control_cherry.bmp,654.0,0.0,right
munar2015common,4,until_response,2013,08,07,6.0,kofi,8,m,chimpanzee,1.0,4.0,,09:45:24,2.0,Block_2-Block_1,training,452.0,control_cane.bmp,control_leaf.bmp,845.0,1.0,left
munar2015common,4,until_response,2013,08,07,7.0,lobo,9,m,chimpanzee,1.0,4.0,,10:04:07,2.0,Block_2-Block_1,training,523.0,control_bowtiepasta.bmp,control_icecream.bmp,720.0,1.0,right
munar2015common,4,until_response,2013,09,11,8.0,kibara,9,f,gorilla,1.0,4.0,,08:54:42,1.0,Block_1-Block_2,training,2204.0,control_cane.bmp,control_leaf.bmp,695.0,0.0,right
munar2015common,4,until_response,2013,09,11,9.0,viringika,18,f,gorilla,1.0,4.0,,09:12:41,2.0,Block_2-Block_1,training,494.0,control_acordion.bmp,control_cherry.bmp,3552.0,1.0,left
munar2015common,4,until_response,2013,06,14,1.0,gertrudia,20,f,chimpanzee,1.0,5.0,,08:51:13,2.0,Block_2-Block_1,training,534.0,control_barrell.bmp,control_harp.bmp,925.0,0.0,left
munar2015common,4,until_response,2013,06,14,2.0,jahaga,20,f,chimpanzee,1.0,5.0,,09:11:41,2.0,Block_2-Block_1,training,857.0,control_cane.bmp,control_leaf.bmp,620.0,1.0,left
munar2015common,4,until_response,2013,06,14,3.0,fifi,20,f,chimpanzee,1.0,5.0,,09:28:00,2.0,Block_2-Block_1,training,160.0,control_barrell.bmp,control_harp.bmp,583.0,1.0,left
munar2015common,4,until_response,2013,06,14,4.0,alex,12,m,chimpanzee,1.0,5.0,,09:44:42,2.0,Block_2-Block_1,training,209.0,control_bowtiepasta.bmp,control_icecream.bmp,672.0,1.0,right
munar2015common,4,until_response,2013,08,07,5.0,lome,11,m,chimpanzee,1.0,5.0,,10:22:37,1.0,Block_1-Block_2,training,472.0,control_bowtiepasta.bmp,control_icecream.bmp,789.0,0.0,left
munar2015common,4,until_response,2013,08,07,6.0,kofi,8,m,chimpanzee,1.0,5.0,,09:45:24,2.0,Block_2-Block_1,training,1438.0,control_acorn.bmp,control_chili.bmp,858.0,1.0,left
munar2015common,4,until_response,2013,08,07,7.0,lobo,9,m,chimpanzee,1.0,5.0,,10:04:07,2.0,Block_2-Block_1,training,1358.0,control_africanmask.bmp,control_feather.bmp,762.0,0.0,right
munar2015common,4,until_response,2013,09,11,8.0,kibara,9,f,gorilla,1.0,5.0,,08:54:42,1.0,Block_1-Block_2,training,407.0,control_anchor.bmp,control_fork.bmp,586.0,1.0,left
munar2015common,4,until_response,2013,09,11,9.0,viringika,18,f,gorilla,1.0,5.0,,09:12:41,2.0,Block_2-Block_1,training,1829.0,control_barrell.bmp,control_harp.bmp,676.0,0.0,left
munar2015common,4,until_response,2013,06,14,1.0,gertrudia,20,f,chimpanzee,1.0,6.0,,08:51:13,2.0,Block_2-Block_1,training,382.0,control_bowtiepasta.bmp,control_icecream.bmp,1556.0,1.0,right
munar2015common,4,until_response,2013,06,14,2.0,jahaga,20,f,chimpanzee,1.0,6.0,,09:11:41,2.0,Block_2-Block_1,training,6671.0,control_africanmask.bmp,control_feather.bmp,590.0,0.0,right
munar2015common,4,until_response,2013,06,14,3.0,fifi,20,f,chimpanzee,1.0,6.0,,09:28:00,2.0,Block_2-Block_1,training,1897.0,control_anchor.bmp,control_fork.bmp,588.0,0.0,left
munar2015common,4,until_response,2013,06,14,4.0,alex,12,m,chimpanzee,1.0,6.0,,09:44:42,2.0,Block_2-Block_1,training,2647.0,control_barrell.bmp,control_harp.bmp,808.0,0.0,left
munar2015common,4,until_response,2013,08,07,5.0,lome,11,m,chimpanzee,1.0,6.0,,10:22:37,1.0,Block_1-Block_2,training,34.0,control_anchor.bmp,control_fork.bmp,934.0,1.0,right
munar2015common,4,until_response,2013,08,07,6.0,kofi,8,m,chimpanzee,1.0,6.0,,09:45:24,2.0,Block_2-Block_1,training,7926.0,control_barrell.bmp,control_harp.bmp,705.0,0.0,left
munar2015common,4,until_response,2013,08,07,7.0,lobo,9,m,chimpanzee,1.0,6.0,,10:04:07,2.0,Block_2-Block_1,training,690.0,control_anchor.bmp,control_fork.bmp,1300.0,1.0,right
munar2015common,4,until_response,2013,09,11,8.0,kibara,9,f,gorilla,1.0,6.0,,08:54:42,1.0,Block_1-Block_2,training,3003.0,control_bowtiepasta.bmp,control_icecream.bmp,719.0,0.0,left
munar2015common,4,until_response,2013,09,11,9.0,viringika,18,f,gorilla,1.0,6.0,,09:12:41,2.0,Block_2-Block_1,training,78.0,control_billiard.bmp,control_helm.bmp,873.0,1.0,right
munar2015common,4,until_response,2013,06,14,1.0,gertrudia,20,f,chimpanzee,1.0,7.0,,08:51:13,2.0,Block_2-Block_1,training,1290.0,control_africanmask.bmp,control_feather.bmp,1511.0,0.0,left
munar2015common,4,until_response,2013,06,14,2.0,jahaga,20,f,chimpanzee,1.0,7.0,,09:11:41,2.0,Block_2-Block_1,training,1105.0,control_acordion.bmp,control_cherry.bmp,738.0,0.0,right
munar2015common,4,until_response,2013,06,14,3.0,fifi,20,f,chimpanzee,1.0,7.0,,09:28:00,2.0,Block_2-Block_1,training,129.0,control_billiard.bmp,control_helm.bmp,536.0,0.0,left
munar2015common,4,until_response,2013,06,14,4.0,alex,12,m,chimpanzee,1.0,7.0,,09:44:42,2.0,Block_2-Block_1,training,573.0,control_cane.bmp,control_leaf.bmp,650.0,1.0,right
munar2015common,4,until_response,2013,08,07,5.0,lome,11,m,chimpanzee,1.0,7.0,,10:22:37,1.0,Block_1-Block_2,training,4464.0,control_cane.bmp,control_leaf.bmp,749.0,0.0,left
munar2015common,4,until_response,2013,08,07,6.0,kofi,8,m,chimpanzee,1.0,7.0,,09:45:24,2.0,Block_2-Block_1,training,120.0,control_billiard.bmp,control_helm.bmp,737.0,0.0,right
munar2015common,4,until_response,2013,08,07,7.0,lobo,9,m,chimpanzee,1.0,7.0,,10:04:07,2.0,Block_2-Block_1,training,2965.0,control_acorn.bmp,control_chili.bmp,732.0,0.0,right
munar2015common,4,until_response,2013,09,11,8.0,kibara,9,f,gorilla,1.0,7.0,,08:54:42,1.0,Block_1-Block_2,training,1203.0,control_africanmask.bmp,control_feather.bmp,634.0,1.0,left
munar2015common,4,until_response,2013,09,11,9.0,viringika,18,f,gorilla,1.0,7.0,,09:12:41,2.0,Block_2-Block_1,training,3611.0,control_cane.bmp,control_leaf.bmp,339.0,1.0,right
munar2015common,4,until_response,2013,06,14,1.0,gertrudia,20,f,chimpanzee,1.0,8.0,,08:51:13,2.0,Block_2-Block_1,training,982.0,control_billiard.bmp,control_helm.bmp,549.0,1.0,left
munar2015common,4,until_response,2013,06,14,2.0,jahaga,20,f,chimpanzee,1.0,8.0,,09:11:41,2.0,Block_2-Block_1,training,1500.0,control_billiard.bmp,control_helm.bmp,634.0,1.0,right
munar2015common,4,until_response,2013,06,14,3.0,fifi,20,f,chimpanzee,1.0,8.0,,09:28:00,2.0,Block_2-Block_1,training,307.0,control_acordion.bmp,control_cherry.bmp,590.0,1.0,left
munar2015common,4,until_response,2013,06,14,4.0,alex,12,m,chimpanzee,1.0,8.0,,09:44:42,2.0,Block_2-Block_1,training,2572.0,control_acorn.bmp,control_chili.bmp,489.0,0.0,left
munar2015common,4,until_response,2013,08,07,5.0,lome,11,m,chimpanzee,1.0,8.0,,10:22:37,1.0,Block_1-Block_2,training,393.0,control_africanmask.bmp,control_feather.bmp,813.0,1.0,right
munar2015common,4,until_response,2013,08,07,6.0,kofi,8,m,chimpanzee,1.0,8.0,,09:45:24,2.0,Block_2-Block_1,training,78.0,control_acordion.bmp,control_cherry.bmp,695.0,1.0,left
munar2015common,4,until_response,2013,08,07,7.0,lobo,9,m,chimpanzee,1.0,8.0,,10:04:07,2.0,Block_2-Block_1,training,1200.0,control_acordion.bmp,control_cherry.bmp,894.0,1.0,left
munar2015common,4,until_response,2013,09,11,8.0,kibara,9,f,gorilla,1.0,8.0,,08:54:42,1.0,Block_1-Block_2,training,3775.0,control_acorn.bmp,control_chili.bmp,674.0,0.0,left
munar2015common,4,until_response,2013,09,11,9.0,viringika,18,f,gorilla,1.0,8.0,,09:12:41,2.0,Block_2-Block_1,training,971.0,control_bowtiepasta.bmp,control_icecream.bmp,714.0,0.0,left
munar2015common,4,until_response,2013,06,14,1.0,gertrudia,20,f,chimpanzee,1.0,9.0,124.0,08:51:13,2.0,Block_2-Block_1,block2,2679.0,rouneu_shovel.bmp,rouneu_spatula.bmp,1318.0,0.0,right
munar2015common,4,until_response,2013,06,14,2.0,jahaga,20,f,chimpanzee,1.0,9.0,107.0,09:11:41,2.0,Block_2-Block_1,block2,8496.0,rouneu_vase.bmp,sharneu_vase.bmp,649.0,1.0,left
munar2015common,4,until_response,2013,06,14,3.0,fifi,20,f,chimpanzee,1.0,9.0,89.0,09:28:00,2.0,Block_2-Block_1,block2,889.0,sharneu_cookie.bmp,rouneu_cookie.bmp,1009.0,0.0,right
munar2015common,4,until_response,2013,06,14,4.0,alex,12,m,chimpanzee,1.0,9.0,93.0,09:44:42,2.0,Block_2-Block_1,block2,590.0,rouneu_figuretriangle.bmp,sharneu_figuretriangle.bmp,490.0,1.0,left
munar2015common,4,until_response,2013,08,07,5.0,lome,11,m,chimpanzee,1.0,9.0,15.0,10:22:37,1.0,Block_1-Block_2,block1,2971.0,rouneu_chineselantern.bmp,sharneu_chineselantern.bmp,1269.0,1.0,left
munar2015common,4,until_response,2013,08,07,6.0,kofi,8,m,chimpanzee,1.0,9.0,138.0,09:45:24,2.0,Block_2-Block_1,block2,5112.0,sharneu_remote.bmp,sharneu_phonecordless.bmp,817.0,0.0,left
munar2015common,4,until_response,2013,08,07,7.0,lobo,9,m,chimpanzee,1.0,9.0,74.0,10:04:07,2.0,Block_2-Block_1,block2,7309.0,sharneu_basket2.bmp,rouneu_basket2.bmp,774.0,1.0,right
munar2015common,4,until_response,2013,09,11,8.0,kibara,9,f,gorilla,1.0,9.0,1.0,08:54:42,1.0,Block_1-Block_2,block1,1454.0,rouneu_basket.bmp,sharneu_basket.bmp,945.0,1.0,left
munar2015common,4,until_response,2013,09,11,9.0,viringika,18,f,gorilla,1.0,9.0,84.0,09:12:41,2.0,Block_2-Block_1,block2,4836.0,sharneu_candletray.bmp,rouneu_candletray.bmp,926.0,1.0,left
munar2015common,4,until_response,2013,06,14,1.0,gertrudia,20,f,chimpanzee,1.0,10.0,80.0,08:51:13,2.0,Block_2-Block_1,block2,768.0,sharneu_bucket.bmp,rouneu_bucket.bmp,745.0,1.0,left
munar2015common,4,until_response,2013,06,14,2.0,jahaga,20,f,chimpanzee,1.0,10.0,93.0,09:11:41,2.0,Block_2-Block_1,block2,887.0,rouneu_figuretriangle.bmp,sharneu_figuretriangle.bmp,327.0,0.0,right
munar2015common,4,until_response,2013,06,14,3.0,fifi,20,f,chimpanzee,1.0,10.0,126.0,09:28:00,2.0,Block_2-Block_1,block2,104.0,rouneu_camera.bmp,rouneu_television.bmp,637.0,1.0,right
munar2015common,4,until_response,2013,06,14,4.0,alex,12,m,chimpanzee,1.0,10.0,81.0,09:44:42,2.0,Block_2-Block_1,block2,4191.0,sharneu_bundtpan.bmp,rouneu_bundtpan.bmp,433.0,0.0,left
munar2015common,4,until_response,2013,08,07,5.0,lome,11,m,chimpanzee,1.0,10.0,42.0,10:22:37,1.0,Block_1-Block_2,block1,3397.0,rouneu_clock.bmp,rouneu_watch.bmp,1338.0,0.0,left
munar2015common,4,until_response,2013,08,07,6.0,kofi,8,m,chimpanzee,1.0,10.0,91.0,09:45:24,2.0,Block_2-Block_1,block2,472.0,rouneu_cuttingboard.bmp,sharneu_cuttingboard.bmp,1049.0,1.0,right
munar2015common,4,until_response,2013,08,07,7.0,lobo,9,m,chimpanzee,1.0,10.0,143.0,10:04:07,2.0,Block_2-Block_1,block2,6852.0,sharneu_teakettle.bmp,sharneu_teapot.bmp,638.0,0.0,right
munar2015common,4,until_response,2013,09,11,8.0,kibara,9,f,gorilla,1.0,10.0,43.0,08:54:42,1.0,Block_1-Block_2,block1,3665.0,rouneu_clockalarm.bmp,rouneu_vcr.bmp,704.0,0.0,left
munar2015common,4,until_response,2013,09,11,9.0,viringika,18,f,gorilla,1.0,10.0,92.0,09:12:41,2.0,Block_2-Block_1,block2,4990.0,rouneu_figureblock.bmp,sharneu_figureblock.bmp,1116.0,0.0,left
munar2015common,4,until_response,2013,06,14,1.0,gertrudia,20,f,chimpanzee,1.0,11.0,115.0,08:51:13,2.0,Block_2-Block_1,block2,3684.0,rouneu_vcr.bmp,rouneu_clockalarm.bmp,1085.0,1.0,right
munar2015common,4,until_response,2013,06,14,2.0,jahaga,20,f,chimpanzee,1.0,11.0,141.0,09:11:41,2.0,Block_2-Block_1,block2,262.0,sharneu_sponge.bmp,sharneu_scrubbrush.bmp,1065.0,0.0,right
munar2015common,4,until_response,2013,06,14,3.0,fifi,20,f,chimpanzee,1.0,11.0,81.0,09:28:00,2.0,Block_2-Block_1,block2,3095.0,sharneu_bundtpan.bmp,rouneu_bundtpan.bmp,546.0,0.0,left
munar2015common,4,until_response,2013,06,14,4.0,alex,12,m,chimpanzee,1.0,11.0,85.0,09:44:42,2.0,Block_2-Block_1,block2,283.0,sharneu_canister.bmp,rouneu_canister.bmp,523.0,1.0,left
munar2015common,4,until_response,2013,08,07,5.0,lome,11,m,chimpanzee,1.0,11.0,57.0,10:22:37,1.0,Block_1-Block_2,block1,2060.0,sharneu_battery.bmp,sharneu_lantern.bmp,944.0,0.0,left
munar2015common,4,until_response,2013,08,07,6.0,kofi,8,m,chimpanzee,1.0,11.0,108.0,09:45:24,2.0,Block_2-Block_1,block2,2407.0,rouneu_windchime.bmp,sharneu_windchime.bmp,801.0,1.0,left
munar2015common,4,until_response,2013,08,07,7.0,lobo,9,m,chimpanzee,1.0,11.0,75.0,10:04:07,2.0,Block_2-Block_1,block2,769.0,sharneu_bench.bmp,rouneu_bench.bmp,886.0,1.0,right
munar2015common,4,until_response,2013,09,11,8.0,kibara,9,f,gorilla,1.0,11.0,10.0,08:54:42,1.0,Block_1-Block_2,block1,18.0,rouneu_butterfly.bmp,sharneu_butterfly.bmp,1530.0,1.0,right
munar2015common,4,until_response,2013,09,11,9.0,viringika,18,f,gorilla,1.0,11.0,131.0,09:12:41,2.0,Block_2-Block_1,block2,163.0,sharneu_pda.bmp,sharneu_calculator.bmp,1360.0,1.0,right
munar2015common,4,until_response,2013,06,14,1.0,gertrudia,20,f,chimpanzee,1.0,12.0,94.0,08:51:13,2.0,Block_2-Block_1,block2,8964.0,rouneu_flower.bmp,sharneu_flower.bmp,1734.0,0.0,left
munar2015common,4,until_response,2013,06,14,2.0,jahaga,20,f,chimpanzee,1.0,12.0,125.0,09:11:41,2.0,Block_2-Block_1,block2,427.0,rouneu_teakettle.bmp,rouneu_teapot.bmp,343.0,1.0,right
munar2015common,4,until_response,2013,06,14,3.0,fifi,20,f,chimpanzee,1.0,12.0,144.0,09:28:00,2.0,Block_2-Block_1,block2,180.0,sharneu_camera.bmp,sharneu_television.bmp,667.0,1.0,right
munar2015common,4,until_response,2013,06,14,4.0,alex,12,m,chimpanzee,1.0,12.0,142.0,09:44:42,2.0,Block_2-Block_1,block2,3060.0,sharneu_shovel.bmp,sharneu_spatula.bmp,614.0,0.0,right
munar2015common,4,until_response,2013,08,07,5.0,lome,11,m,chimpanzee,1.0,12.0,2.0,10:22:37,1.0,Block_1-Block_2,block1,2918.0,rouneu_basket2.bmp,sharneu_basket2.bmp,2096.0,1.0,left
munar2015common,4,until_response,2013,08,07,6.0,kofi,8,m,chimpanzee,1.0,12.0,77.0,09:45:24,2.0,Block_2-Block_1,block2,1219.0,sharneu_briefcase.bmp,rouneu_briefcase.bmp,656.0,0.0,right
munar2015common,4,until_response,2013,08,07,7.0,lobo,9,m,chimpanzee,1.0,12.0,95.0,10:04:07,2.0,Block_2-Block_1,block2,3497.0,rouneu_flowerpot.bmp,sharneu_flowerpot.bmp,708.0,0.0,left
munar2015common,4,until_response,2013,09,11,8.0,kibara,9,f,gorilla,1.0,12.0,6.0,08:54:42,1.0,Block_1-Block_2,block1,1357.0,rouneu_brush.bmp,sharneu_brush.bmp,1252.0,0.0,right
munar2015common,4,until_response,2013,09,11,9.0,viringika,18,f,gorilla,1.0,12.0,102.0,09:12:41,2.0,Block_2-Block_1,block2,3721.0,rouneu_shades.bmp,sharneu_shades.bmp,340.0,0.0,left
munar2015common,4,until_response,2013,06,14,1.0,gertrudia,20,f,chimpanzee,1.0,13.0,144.0,08:51:13,2.0,Block_2-Block_1,block2,821.0,sharneu_camera.bmp,sharneu_television.bmp,718.0,1.0,right
munar2015common,4,until_response,2013,06,14,2.0,jahaga,20,f,chimpanzee,1.0,13.0,117.0,09:11:41,2.0,Block_2-Block_1,block2,1452.0,rouneu_nailpolish.bmp,rouneu_lipstick.bmp,316.0,0.0,right
munar2015common,4,until_response,2013,06,14,3.0,fifi,20,f,chimpanzee,1.0,13.0,95.0,09:28:00,2.0,Block_2-Block_1,block2,8699.0,rouneu_flowerpot.bmp,sharneu_flowerpot.bmp,585.0,1.0,left
munar2015common,4,until_response,2013,06,14,4.0,alex,12,m,chimpanzee,1.0,13.0,131.0,09:44:42,2.0,Block_2-Block_1,block2,862.0,sharneu_pda.bmp,sharneu_calculator.bmp,2086.0,0.0,right
munar2015common,4,until_response,2013,08,07,5.0,lome,11,m,chimpanzee,1.0,13.0,49.0,10:22:37,1.0,Block_1-Block_2,block1,3821.0,rouneu_radioantique.bmp,rouneu_toaster.bmp,759.0,1.0,left
munar2015common,4,until_response,2013,08,07,6.0,kofi,8,m,chimpanzee,1.0,13.0,137.0,09:45:24,2.0,Block_2-Block_1,block2,884.0,sharneu_purse2.bmp,sharneu_padlock.bmp,714.0,0.0,left
munar2015common,4,until_response,2013,08,07,7.0,lobo,9,m,chimpanzee,1.0,13.0,83.0,10:04:07,2.0,Block_2-Block_1,block2,273.0,sharneu_candle.bmp,rouneu_candle.bmp,680.0,0.0,right
munar2015common,4,until_response,2013,09,11,8.0,kibara,9,f,gorilla,1.0,13.0,33.0,08:54:42,1.0,Block_1-Block_2,block1,610.0,sharneu_tent.bmp,rouneu_tent.bmp,689.0,0.0,left
munar2015common,4,until_response,2013,09,11,9.0,viringika,18,f,gorilla,1.0,13.0,96.0,09:12:41,2.0,Block_2-Block_1,block2,1850.0,rouneu_flowersandpot.bmp,sharneu_flowersandpot.bmp,368.0,0.0,left
munar2015common,4,until_response,2013,06,14,1.0,gertrudia,20,f,chimpanzee,1.0,14.0,125.0,08:51:13,2.0,Block_2-Block_1,block2,3972.0,rouneu_teakettle.bmp,rouneu_teapot.bmp,1050.0,0.0,left
munar2015common,4,until_response,2013,06,14,2.0,jahaga,20,f,chimpanzee,1.0,14.0,134.0,09:11:41,2.0,Block_2-Block_1,block2,657.0,sharneu_officechair.bmp,sharneu_couch.bmp,380.0,1.0,right
munar2015common,4,until_response,2013,06,14,3.0,fifi,20,f,chimpanzee,1.0,14.0,110.0,09:28:00,2.0,Block_2-Block_1,block2,809.0,rouneu_pizza.bmp,rouneu_ashtray.bmp,493.0,0.0,left
munar2015common,4,until_response,2013,06,14,4.0,alex,12,m,chimpanzee,1.0,14.0,96.0,09:44:42,2.0,Block_2-Block_1,block2,578.0,rouneu_flowersandpot.bmp,sharneu_flowersandpot.bmp,515.0,1.0,right
munar2015common,4,until_response,2013,08,07,5.0,lome,11,m,chimpanzee,1.0,14.0,23.0,10:22:37,1.0,Block_1-Block_2,block1,4363.0,sharneu_flowerpot.bmp,rouneu_flowerpot.bmp,938.0,0.0,right
munar2015common,4,until_response,2013,08,07,6.0,kofi,8,m,chimpanzee,1.0,14.0,134.0,09:45:24,2.0,Block_2-Block_1,block2,455.0,sharneu_officechair.bmp,sharneu_couch.bmp,979.0,1.0,right
munar2015common,4,until_response,2013,08,07,7.0,lobo,9,m,chimpanzee,1.0,14.0,85.0,10:04:07,2.0,Block_2-Block_1,block2,711.0,sharneu_canister.bmp,rouneu_canister.bmp,654.0,1.0,right
munar2015common,4,until_response,2013,09,11,8.0,kibara,9,f,gorilla,1.0,14.0,16.0,08:54:42,1.0,Block_1-Block_2,block1,172.0,rouneu_chocolate.bmp,sharneu_chocolate.bmp,609.0,1.0,left
munar2015common,4,until_response,2013,09,11,9.0,viringika,18,f,gorilla,1.0,14.0,140.0,09:12:41,2.0,Block_2-Block_1,block2,5176.0,sharneu_speaker.bmp,sharneu_recyclebin.bmp,1181.0,1.0,left
munar2015common,4,until_response,2013,06,14,1.0,gertrudia,20,f,chimpanzee,1.0,15.0,137.0,08:51:13,2.0,Block_2-Block_1,block2,1541.0,sharneu_purse2.bmp,sharneu_padlock.bmp,2372.0,0.0,left
munar2015common,4,until_response,2013,06,14,2.0,jahaga,20,f,chimpanzee,1.0,15.0,106.0,09:11:41,2.0,Block_2-Block_1,block2,1244.0,rouneu_tree.bmp,sharneu_tree.bmp,364.0,0.0,right
