study_id,year ,month,day,participant,sex,role,participant_2,sex_2,role_2,species,dyad,session,trial,condition,experience_focal_participant,experience_partner,leverage,food_on_left_for_focal_participant,food_on_left_for_partner,food_on_right_for_focal_participant,food_on_right_for_partner,alternative_for_partner,choice_focal_participant,choice_partner,focal_participant_eat,partner_eat,focal_participant_max,partner_max,choice_alternative,focal_participant_choice_side
sanchez2021chimpanzees,2020,10,25,luiza,f,focal_participant,kuno,m,partner,bonobo,luiza_kuno,10,4,favorite_for_responder,1,1,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,10,25,luiza,f,focal_participant,kuno,m,partner,bonobo,luiza_kuno,10,5,favorite_for_proposer,1,1,no,3,3,5,1,,3,3.0,1,1.0,0,1.0,,1
sanchez2021chimpanzees,2020,10,25,luiza,f,focal_participant,kuno,m,partner,bonobo,luiza_kuno,10,6,favorite_for_proposer,1,1,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,10,25,luiza,f,focal_participant,kuno,m,partner,bonobo,luiza_kuno,10,7,favorite_for_responder,1,1,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,10,25,luiza,f,focal_participant,kuno,m,partner,bonobo,luiza_kuno,10,8,favorite_for_proposer,1,1,no,3,3,5,1,,3,3.0,1,1.0,0,1.0,,1
sanchez2021chimpanzees,2020,3,10,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,1,1,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,3,10,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,1,2,favorite_for_responder,1,1,control,3,3,1,5,,1,,1,,0,,,0
sanchez2021chimpanzees,2020,3,10,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,1,3,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,3,10,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,1,4,favorite_for_proposer,1,1,control,3,3,5,1,,3,,1,,0,,,1
sanchez2021chimpanzees,2020,3,10,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,1,5,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,3,10,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,1,6,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,3,10,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,1,7,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,3,10,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,1,8,favorite_for_proposer,1,1,control,3,3,5,1,,3,,1,,0,,,1
sanchez2021chimpanzees,2020,3,11,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,2,1,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,3,11,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,2,2,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,3,11,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,2,3,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,3,11,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,2,4,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,3,11,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,2,5,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,3,11,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,2,6,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,3,11,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,2,7,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,3,11,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,2,8,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,2,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,11,1,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,2,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,11,2,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,2,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,11,3,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,2,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,11,4,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,2,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,11,5,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,2,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,11,6,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,2,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,11,7,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,2,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,11,8,favorite_for_responder,1,1,control,3,3,1,5,,1,,1,,0,,,0
sanchez2021chimpanzees,2020,7,3,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,12,1,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,3,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,12,2,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,3,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,12,3,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,3,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,12,4,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,3,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,12,5,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,3,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,12,6,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,3,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,12,7,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,3,tai,f,focal_participant,sandra,f,partner,chimpanzee,tai_sandra,12,8,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,8,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,1,1,favorite_for_proposer,2,2,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,8,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,1,2,favorite_for_proposer,2,2,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,8,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,1,3,favorite_for_responder,2,2,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,8,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,1,4,favorite_for_proposer,2,2,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,8,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,1,5,favorite_for_responder,2,2,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,8,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,1,6,favorite_for_proposer,2,2,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,8,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,1,7,favorite_for_responder,2,2,control,1,5,3,3,,1,,1,,0,,,1
sanchez2021chimpanzees,2020,7,8,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,1,8,favorite_for_responder,2,2,control,3,3,1,5,,1,,1,,0,,,0
sanchez2021chimpanzees,2020,7,9,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,2,1,favorite_for_proposer,2,2,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,9,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,2,2,favorite_for_responder,2,2,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,9,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,2,3,favorite_for_proposer,2,2,control,3,3,5,1,,3,,1,,0,,,1
sanchez2021chimpanzees,2020,7,9,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,2,4,favorite_for_responder,2,2,control,3,3,1,5,,1,,1,,0,,,0
sanchez2021chimpanzees,2020,7,9,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,2,5,favorite_for_responder,2,2,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,9,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,2,6,favorite_for_proposer,2,2,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,9,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,2,7,favorite_for_proposer,2,2,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,9,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,2,8,favorite_for_responder,2,2,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,18,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,11,1,favorite_for_responder,2,2,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,18,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,11,2,favorite_for_responder,2,2,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,18,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,11,3,favorite_for_proposer,2,2,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,18,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,11,4,favorite_for_proposer,2,2,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,18,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,11,5,favorite_for_responder,2,2,control,3,3,1,5,,1,,1,,0,,,0
sanchez2021chimpanzees,2020,7,18,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,11,6,favorite_for_proposer,2,2,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,18,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,11,7,favorite_for_proposer,2,2,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,18,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,11,8,favorite_for_responder,2,2,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,19,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,12,1,favorite_for_responder,2,2,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,19,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,12,2,favorite_for_responder,2,2,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,19,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,12,3,favorite_for_proposer,2,2,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,19,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,12,4,favorite_for_proposer,2,2,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,19,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,12,5,favorite_for_responder,2,2,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,19,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,12,6,favorite_for_proposer,2,2,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,19,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,12,7,favorite_for_responder,2,2,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,19,lobo,m,focal_participant,tai,f,partner,chimpanzee,lobo_tai,12,8,favorite_for_proposer,2,2,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,2,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,1,1,favorite_for_responder,1,1,control,1,5,3,3,,1,,1,,0,,,1
sanchez2021chimpanzees,2020,7,2,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,1,2,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,2,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,1,3,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,2,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,1,4,favorite_for_proposer,1,1,control,3,3,5,1,,3,,1,,0,,,1
sanchez2021chimpanzees,2020,7,2,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,1,5,favorite_for_responder,1,1,control,1,5,3,3,,1,,1,,0,,,1
sanchez2021chimpanzees,2020,7,2,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,1,6,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,2,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,1,7,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,2,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,1,8,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,3,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,2,1,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,3,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,2,2,favorite_for_responder,1,1,control,1,5,3,3,,1,,1,,0,,,1
sanchez2021chimpanzees,2020,7,3,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,2,3,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,3,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,2,4,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,3,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,2,5,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,3,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,2,6,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,3,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,2,7,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,3,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,2,8,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,13,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,11,1,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,13,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,11,2,favorite_for_proposer,1,1,control,3,3,5,1,,3,,1,,0,,,1
sanchez2021chimpanzees,2020,7,13,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,11,3,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,13,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,11,4,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,13,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,11,5,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,13,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,11,6,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,13,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,11,7,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,13,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,11,8,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,14,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,12,1,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,14,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,12,2,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,14,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,12,3,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,14,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,12,4,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,14,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,12,5,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,14,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,12,6,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,14,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,12,7,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,14,dorien,f,focal_participant,frodo,m,partner,chimpanzee,dorien_frodo,12,8,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,3,10,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,1,1,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,3,10,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,1,2,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,3,10,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,1,3,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,3,10,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,1,4,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,3,10,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,1,5,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,3,10,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,1,6,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,3,10,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,1,7,favorite_for_responder,1,1,control,1,5,3,3,,1,,1,,0,,,1
sanchez2021chimpanzees,2020,3,10,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,1,8,favorite_for_responder,1,1,control,3,3,1,5,,1,,1,,0,,,0
sanchez2021chimpanzees,2020,3,11,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,2,1,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,3,11,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,2,2,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,3,11,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,2,3,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,3,11,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,2,4,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,3,11,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,2,5,favorite_for_responder,1,1,control,1,5,3,3,,1,,1,,0,,,1
sanchez2021chimpanzees,2020,3,11,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,2,6,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,3,11,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,2,7,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,3,11,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,2,8,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,2,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,11,1,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,2,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,11,2,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,2,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,11,3,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,2,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,11,4,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,2,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,11,5,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,2,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,11,6,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,2,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,11,7,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,2,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,11,8,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,4,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,12,1,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,4,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,12,2,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,4,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,12,3,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,4,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,12,4,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,7,4,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,12,5,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,7,4,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,12,6,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,7,4,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,12,7,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,7,4,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,12,8,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,2,27,lobo,m,focal_participant,lome,m,partner,chimpanzee,lobo_lome,1,1,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,2,27,lobo,m,focal_participant,lome,m,partner,chimpanzee,lobo_lome,1,2,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,2,27,lobo,m,focal_participant,lome,m,partner,chimpanzee,lobo_lome,1,3,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,2,27,lobo,m,focal_participant,lome,m,partner,chimpanzee,lobo_lome,1,4,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,2,27,lobo,m,focal_participant,lome,m,partner,chimpanzee,lobo_lome,1,5,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,2,27,lobo,m,focal_participant,lome,m,partner,chimpanzee,lobo_lome,1,6,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
sanchez2021chimpanzees,2020,2,27,lobo,m,focal_participant,lome,m,partner,chimpanzee,lobo_lome,1,7,favorite_for_responder,1,1,control,3,3,1,5,,3,,1,,1,,,1
sanchez2021chimpanzees,2020,2,27,lobo,m,focal_participant,lome,m,partner,chimpanzee,lobo_lome,1,8,favorite_for_proposer,1,1,control,3,3,5,1,,5,,1,,1,,,0
sanchez2021chimpanzees,2020,2,28,lobo,m,focal_participant,lome,m,partner,chimpanzee,lobo_lome,2,1,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,2,28,lobo,m,focal_participant,lome,m,partner,chimpanzee,lobo_lome,2,2,favorite_for_responder,1,1,control,1,5,3,3,,3,,1,,1,,,0
sanchez2021chimpanzees,2020,2,28,lobo,m,focal_participant,lome,m,partner,chimpanzee,lobo_lome,2,3,favorite_for_proposer,1,1,control,3,3,5,1,,3,,1,,0,,,1
sanchez2021chimpanzees,2020,2,28,lobo,m,focal_participant,lome,m,partner,chimpanzee,lobo_lome,2,4,favorite_for_proposer,1,1,control,5,1,3,3,,5,,1,,1,,,1
