study_id,experiment,year,month,day,participant,age_in_years,sex,species,species_subgroup,session,test_trial,trial,condition,constellation,food_left,food_right,point,side_indicated,food_indicated,point_to_absent,indicated_food,prompt
bohn2015communication,2,2014,2,16,bimbo,33.0,m,orangutan,,5,0,7,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,16,bimbo,33.0,m,orangutan,,5,0,8,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,16,bimbo,33.0,m,orangutan,,5,0,9,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,16,bimbo,33.0,m,orangutan,,5,0,10,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,16,bimbo,33.0,m,orangutan,,5,0,11,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,16,bimbo,33.0,m,orangutan,,5,1,12,test,same,g,x,1,l,g,0,none,
bohn2015communication,2,2014,2,16,bimbo,33.0,m,orangutan,,5,x1,13,test,same,x,x,1,r,g,1,hq,no
bohn2015communication,2,2014,2,17,kumili,10.0,f,gorilla,,8,0,1,testwarmup,same,a,a,1,l,a,0,none,
bohn2015communication,2,2014,2,17,kumili,10.0,f,gorilla,,8,0,2,testwarmup,same,a,a,1,l,a,0,none,
bohn2015communication,2,2014,2,17,kumili,10.0,f,gorilla,,8,0,3,testwarmup,same,a,a,1,l,a,0,none,
bohn2015communication,2,2014,2,17,kumili,10.0,f,gorilla,,8,0,4,testwarmup,same,a,a,1,r,a,0,none,
bohn2015communication,2,2014,2,17,kumili,10.0,f,gorilla,,8,0,5,testwarmup,same,a,a,1,r,a,0,none,
bohn2015communication,2,2014,2,17,kumili,10.0,f,gorilla,,8,0,6,testwarmup,same,a,a,1,r,a,0,none,
bohn2015communication,2,2014,2,17,kumili,10.0,f,gorilla,,8,0,7,testwarmup,same,a,a,1,r,a,0,none,
bohn2015communication,2,2014,2,17,kumili,10.0,f,gorilla,,8,0,8,testwarmup,same,a,a,1,r,a,0,none,
bohn2015communication,2,2014,2,17,kumili,10.0,f,gorilla,,8,0,9,testwarmup,same,a,a,1,r,a,0,none,
bohn2015communication,2,2014,2,17,kumili,10.0,f,gorilla,,8,1,10,test,same,a,x,1,l,a,0,none,
bohn2015communication,2,2014,2,17,kumili,10.0,f,gorilla,,8,2,11,test,same,a,x,1,l,a,0,none,
bohn2015communication,2,2014,2,17,kumili,10.0,f,gorilla,,8,3,12,test,same,a,x,1,l,a,0,none,
bohn2015communication,2,2014,2,17,kumili,10.0,f,gorilla,,8,x1,13,test,same,x,x,1,r,a,1,lq,no
bohn2015communication,2,2014,2,17,abeeku,14.0,m,gorilla,,8,0,1,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,abeeku,14.0,m,gorilla,,8,0,2,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,abeeku,14.0,m,gorilla,,8,0,3,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,abeeku,14.0,m,gorilla,,8,0,4,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,abeeku,14.0,m,gorilla,,8,0,5,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,abeeku,14.0,m,gorilla,,8,0,6,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,abeeku,14.0,m,gorilla,,8,0,7,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,abeeku,14.0,m,gorilla,,8,0,8,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,abeeku,14.0,m,gorilla,,8,0,9,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,abeeku,14.0,m,gorilla,,8,1,10,test,same,g,x,1,l,g,0,none,
bohn2015communication,2,2014,2,17,abeeku,14.0,m,gorilla,,8,2,11,test,same,g,x,1,l,g,0,none,
bohn2015communication,2,2014,2,17,abeeku,14.0,m,gorilla,,8,3,12,test,same,g,x,1,l,g,0,none,
bohn2015communication,2,2014,2,17,abeeku,14.0,m,gorilla,,8,x1,13,test,same,x,x,0,n,n,0,none,
bohn2015communication,2,2014,2,17,kibara,10.0,f,gorilla,,8,0,1,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,kibara,10.0,f,gorilla,,8,0,2,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,kibara,10.0,f,gorilla,,8,0,3,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,kibara,10.0,f,gorilla,,8,0,4,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,kibara,10.0,f,gorilla,,8,0,5,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,kibara,10.0,f,gorilla,,8,0,6,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,kibara,10.0,f,gorilla,,8,0,7,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,kibara,10.0,f,gorilla,,8,0,8,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,kibara,10.0,f,gorilla,,8,0,9,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,kibara,10.0,f,gorilla,,8,1,10,test,different,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,17,kibara,10.0,f,gorilla,,8,2,11,test,different,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,17,kibara,10.0,f,gorilla,,8,3,12,test,different,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,17,kibara,10.0,f,gorilla,,8,x1,13,test,different,x,x,1,l,c,1,lq,no
bohn2015communication,2,2014,2,17,viringika,18.0,f,gorilla,,8,0,1,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,viringika,18.0,f,gorilla,,8,0,2,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,viringika,18.0,f,gorilla,,8,0,3,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,viringika,18.0,f,gorilla,,8,0,4,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,viringika,18.0,f,gorilla,,8,0,5,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,viringika,18.0,f,gorilla,,8,0,6,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,viringika,18.0,f,gorilla,,8,0,7,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,viringika,18.0,f,gorilla,,8,0,8,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,viringika,18.0,f,gorilla,,8,0,9,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,17,viringika,18.0,f,gorilla,,8,1,10,test,different,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,17,viringika,18.0,f,gorilla,,8,2,11,test,different,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,17,viringika,18.0,f,gorilla,,8,3,12,test,different,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,17,viringika,18.0,f,gorilla,,8,x1,13,test,different,x,x,0,n,n,0,none,
bohn2015communication,2,2014,2,19,dokana,25.0,f,orangutan,,6,0,1,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,dokana,25.0,f,orangutan,,6,0,2,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,dokana,25.0,f,orangutan,,6,0,3,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,dokana,25.0,f,orangutan,,6,0,4,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,dokana,25.0,f,orangutan,,6,0,5,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,dokana,25.0,f,orangutan,,6,0,6,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,dokana,25.0,f,orangutan,,6,0,7,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,dokana,25.0,f,orangutan,,6,0,8,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,dokana,25.0,f,orangutan,,6,0,9,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,dokana,25.0,f,orangutan,,6,1,10,test,different,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,19,dokana,25.0,f,orangutan,,6,2,11,test,different,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,19,dokana,25.0,f,orangutan,,6,3,12,test,different,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,19,dokana,25.0,f,orangutan,,6,x1,13,test,different,x,x,1,r,g,1,hq,yes
bohn2015communication,2,2014,2,19,padana,16.0,f,orangutan,,6,0,1,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,padana,16.0,f,orangutan,,6,0,2,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,padana,16.0,f,orangutan,,6,0,3,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,padana,16.0,f,orangutan,,6,0,4,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,padana,16.0,f,orangutan,,6,0,5,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,padana,16.0,f,orangutan,,6,0,6,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,padana,16.0,f,orangutan,,6,0,7,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,padana,16.0,f,orangutan,,6,0,8,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,padana,16.0,f,orangutan,,6,0,9,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,padana,16.0,f,orangutan,,6,1,10,test,different,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,19,padana,16.0,f,orangutan,,6,2,11,test,different,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,19,padana,16.0,f,orangutan,,6,3,12,test,different,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,19,padana,16.0,f,orangutan,,6,x1,13,test,different,x,x,1,r,g,1,hq,yes
bohn2015communication,2,2014,2,19,suaq,4.0,m,orangutan,,6,0,1,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,19,suaq,4.0,m,orangutan,,6,0,2,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,19,suaq,4.0,m,orangutan,,6,0,3,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,19,suaq,4.0,m,orangutan,,6,0,4,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,19,suaq,4.0,m,orangutan,,6,0,5,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,19,suaq,4.0,m,orangutan,,6,0,6,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,19,suaq,4.0,m,orangutan,,6,0,7,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,19,suaq,4.0,m,orangutan,,6,0,8,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,19,suaq,4.0,m,orangutan,,6,0,9,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,19,suaq,4.0,m,orangutan,,6,1,10,test,different,x,c,1,r,c,0,none,
bohn2015communication,2,2014,2,19,suaq,4.0,m,orangutan,,6,2,11,test,different,x,c,1,r,c,0,none,
bohn2015communication,2,2014,2,19,suaq,4.0,m,orangutan,,6,3,12,test,different,x,c,1,r,c,0,none,
bohn2015communication,2,2014,2,19,suaq,4.0,m,orangutan,,6,x1,13,test,different,x,x,1,r,c,1,lq,no
bohn2015communication,2,2014,2,19,raja,10.0,f,orangutan,,6,0,1,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,raja,10.0,f,orangutan,,6,0,2,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,raja,10.0,f,orangutan,,6,0,3,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,raja,10.0,f,orangutan,,6,0,4,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,19,raja,10.0,f,orangutan,,6,0,5,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,19,raja,10.0,f,orangutan,,6,0,6,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,19,raja,10.0,f,orangutan,,6,0,7,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,19,raja,10.0,f,orangutan,,6,0,8,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,19,raja,10.0,f,orangutan,,6,0,9,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,19,raja,10.0,f,orangutan,,6,1,10,test,same,x,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,raja,10.0,f,orangutan,,6,2,11,test,same,x,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,raja,10.0,f,orangutan,,6,3,12,test,same,x,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,raja,10.0,f,orangutan,,6,x1,13,test,same,x,x,1,r,g,1,hq,no
bohn2015communication,2,2014,2,19,pini,25.0,f,orangutan,,6,0,1,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,pini,25.0,f,orangutan,,6,0,2,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,pini,25.0,f,orangutan,,6,0,3,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,pini,25.0,f,orangutan,,6,0,4,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,pini,25.0,f,orangutan,,6,0,5,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,pini,25.0,f,orangutan,,6,0,6,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,pini,25.0,f,orangutan,,6,0,7,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,pini,25.0,f,orangutan,,6,0,8,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,pini,25.0,f,orangutan,,6,0,9,testwarmup,different,c,g,1,r,g,0,none,
bohn2015communication,2,2014,2,19,pini,25.0,f,orangutan,,6,1,10,test,different,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,19,pini,25.0,f,orangutan,,6,2,11,test,different,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,19,pini,25.0,f,orangutan,,6,3,12,test,different,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,19,pini,25.0,f,orangutan,,6,x1,13,test,different,x,x,1,l,c,1,lq,no
bohn2015communication,2,2014,2,21,padana,16.0,f,orangutan,,7,0,1,testwarmup,same,c,c,1,l,c,0,none,
bohn2015communication,2,2014,2,21,padana,16.0,f,orangutan,,7,0,2,testwarmup,same,c,c,1,l,c,0,none,
bohn2015communication,2,2014,2,21,padana,16.0,f,orangutan,,7,0,3,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,padana,16.0,f,orangutan,,7,0,4,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,padana,16.0,f,orangutan,,7,0,5,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,padana,16.0,f,orangutan,,7,0,6,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,padana,16.0,f,orangutan,,7,0,7,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,padana,16.0,f,orangutan,,7,0,8,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,padana,16.0,f,orangutan,,7,0,9,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,padana,16.0,f,orangutan,,7,0,10,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,padana,16.0,f,orangutan,,7,0,11,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,padana,16.0,f,orangutan,,7,1,12,test,same,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,21,padana,16.0,f,orangutan,,7,x1,13,test,same,x,x,1,l,c,1,lq,no
bohn2015communication,2,2014,2,21,suaq,4.0,m,orangutan,,7,0,1,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,suaq,4.0,m,orangutan,,7,0,2,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,suaq,4.0,m,orangutan,,7,0,3,testwarmup,same,c,c,1,l,c,0,none,
bohn2015communication,2,2014,2,21,suaq,4.0,m,orangutan,,7,0,4,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,suaq,4.0,m,orangutan,,7,0,5,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,suaq,4.0,m,orangutan,,7,0,6,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,suaq,4.0,m,orangutan,,7,0,7,testwarmup,same,c,c,1,l,c,0,none,
bohn2015communication,2,2014,2,21,suaq,4.0,m,orangutan,,7,0,8,testwarmup,same,c,c,1,l,c,0,none,
bohn2015communication,2,2014,2,21,suaq,4.0,m,orangutan,,7,0,9,testwarmup,same,c,c,1,l,c,0,none,
bohn2015communication,2,2014,2,21,suaq,4.0,m,orangutan,,7,0,10,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,suaq,4.0,m,orangutan,,7,1,11,test,same,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,21,suaq,4.0,m,orangutan,,7,2,12,test,same,c,x,1,l,c,0,none,
bohn2015communication,2,2014,2,21,suaq,4.0,m,orangutan,,7,x1,13,test,same,x,x,1,r,c,1,lq,yes
bohn2015communication,2,2014,2,21,bimbo,33.0,m,orangutan,,6,0,1,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,bimbo,33.0,m,orangutan,,6,0,2,testwarmup,same,c,c,1,l,c,0,none,
bohn2015communication,2,2014,2,21,bimbo,33.0,m,orangutan,,6,0,3,testwarmup,same,c,c,1,l,c,0,none,
bohn2015communication,2,2014,2,21,bimbo,33.0,m,orangutan,,6,0,4,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,bimbo,33.0,m,orangutan,,6,0,5,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,bimbo,33.0,m,orangutan,,6,0,6,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,bimbo,33.0,m,orangutan,,6,0,7,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,bimbo,33.0,m,orangutan,,6,0,8,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,bimbo,33.0,m,orangutan,,6,0,9,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,bimbo,33.0,m,orangutan,,6,0,10,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,bimbo,33.0,m,orangutan,,6,0,11,testwarmup,same,c,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,bimbo,33.0,m,orangutan,,6,1,12,test,same,c,x,1,r,c,1,lq,
bohn2015communication,2,2014,2,21,bimbo,33.0,m,orangutan,,6,x1,13,test,same,x,x,0,n,n,0,none,
bohn2015communication,2,2014,2,21,raja,10.0,f,orangutan,,7,0,1,testwarmup,different,a,g,1,r,g,0,none,
bohn2015communication,2,2014,2,21,raja,10.0,f,orangutan,,7,0,2,testwarmup,different,a,g,1,r,g,0,none,
bohn2015communication,2,2014,2,21,raja,10.0,f,orangutan,,7,0,3,testwarmup,different,a,g,1,r,g,0,none,
bohn2015communication,2,2014,2,21,raja,10.0,f,orangutan,,7,0,4,testwarmup,different,a,g,1,r,g,0,none,
bohn2015communication,2,2014,2,21,raja,10.0,f,orangutan,,7,0,5,testwarmup,different,a,g,1,r,g,0,none,
bohn2015communication,2,2014,2,21,raja,10.0,f,orangutan,,7,0,6,testwarmup,different,a,g,1,r,g,0,none,
bohn2015communication,2,2014,2,21,raja,10.0,f,orangutan,,7,0,7,testwarmup,different,a,g,1,r,g,0,none,
bohn2015communication,2,2014,2,21,raja,10.0,f,orangutan,,7,0,8,testwarmup,different,a,g,1,r,g,0,none,
bohn2015communication,2,2014,2,21,raja,10.0,f,orangutan,,7,0,9,testwarmup,different,a,g,1,r,g,0,none,
bohn2015communication,2,2014,2,21,raja,10.0,f,orangutan,,7,1,10,test,different,a,x,1,l,a,0,none,
bohn2015communication,2,2014,2,21,raja,10.0,f,orangutan,,7,2,11,test,different,a,x,1,l,a,0,none,
bohn2015communication,2,2014,2,21,raja,10.0,f,orangutan,,7,3,12,test,different,a,x,1,l,a,0,none,
bohn2015communication,2,2014,2,21,raja,10.0,f,orangutan,,7,x1,13,test,different,x,x,1,l,a,1,lq,no
bohn2015communication,2,2014,2,21,pini,25.0,f,orangutan,,7,0,1,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,21,pini,25.0,f,orangutan,,7,0,2,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,21,pini,25.0,f,orangutan,,7,0,3,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,21,pini,25.0,f,orangutan,,7,0,4,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,21,pini,25.0,f,orangutan,,7,0,5,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,21,pini,25.0,f,orangutan,,7,0,6,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,21,pini,25.0,f,orangutan,,7,0,7,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,21,pini,25.0,f,orangutan,,7,0,8,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,21,pini,25.0,f,orangutan,,7,0,9,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,21,pini,25.0,f,orangutan,,7,1,10,test,different,x,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,pini,25.0,f,orangutan,,7,2,11,test,different,x,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,pini,25.0,f,orangutan,,7,3,12,test,different,x,c,1,r,c,0,none,
bohn2015communication,2,2014,2,21,pini,25.0,f,orangutan,,7,x1,13,test,different,x,x,1,l,g,1,hq,yes
bohn2015communication,2,2014,2,21,dokana,25.0,f,orangutan,,7,0,1,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,21,dokana,25.0,f,orangutan,,7,0,2,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,21,dokana,25.0,f,orangutan,,7,0,3,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,21,dokana,25.0,f,orangutan,,7,0,4,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,21,dokana,25.0,f,orangutan,,7,0,5,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,21,dokana,25.0,f,orangutan,,7,0,6,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,21,dokana,25.0,f,orangutan,,7,0,7,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,21,dokana,25.0,f,orangutan,,7,0,8,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,21,dokana,25.0,f,orangutan,,7,0,9,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,21,dokana,25.0,f,orangutan,,7,1,10,test,same,x,g,1,r,g,0,none,
bohn2015communication,2,2014,2,21,dokana,25.0,f,orangutan,,7,2,11,test,same,x,g,1,r,g,0,none,
bohn2015communication,2,2014,2,21,dokana,25.0,f,orangutan,,7,3,12,test,same,x,g,1,r,g,0,none,
bohn2015communication,2,2014,2,21,dokana,25.0,f,orangutan,,7,x1,13,test,same,x,x,1,r,g,1,hq,yes
bohn2015communication,2,2014,2,22,dokana,25.0,f,orangutan,,8,0,1,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,22,dokana,25.0,f,orangutan,,8,0,2,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,22,dokana,25.0,f,orangutan,,8,0,3,testwarmup,different,g,c,1,r,c,0,none,
bohn2015communication,2,2014,2,22,dokana,25.0,f,orangutan,,8,0,4,testwarmup,different,g,c,1,r,c,0,none,
bohn2015communication,2,2014,2,22,dokana,25.0,f,orangutan,,8,0,5,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,22,dokana,25.0,f,orangutan,,8,0,6,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,22,dokana,25.0,f,orangutan,,8,0,7,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,22,dokana,25.0,f,orangutan,,8,0,8,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,22,dokana,25.0,f,orangutan,,8,0,9,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,22,dokana,25.0,f,orangutan,,8,0,10,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,22,dokana,25.0,f,orangutan,,8,0,11,testwarmup,different,g,c,1,l,g,0,none,
bohn2015communication,2,2014,2,22,dokana,25.0,f,orangutan,,8,1,12,test,different,x,c,1,r,c,0,none,
bohn2015communication,2,2014,2,22,dokana,25.0,f,orangutan,,8,x1,13,test,different,x,x,1,r,c,1,lq,no
bohn2015communication,2,2014,2,22,padana,16.0,f,orangutan,,8,0,1,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,22,padana,16.0,f,orangutan,,8,0,2,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,22,padana,16.0,f,orangutan,,8,0,3,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,22,padana,16.0,f,orangutan,,8,0,4,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,22,padana,16.0,f,orangutan,,8,0,5,testwarmup,same,g,g,1,l,g,0,none,
bohn2015communication,2,2014,2,22,padana,16.0,f,orangutan,,8,0,6,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,22,padana,16.0,f,orangutan,,8,0,7,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,22,padana,16.0,f,orangutan,,8,0,8,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,22,padana,16.0,f,orangutan,,8,0,9,testwarmup,same,g,g,1,r,g,0,none,
bohn2015communication,2,2014,2,22,padana,16.0,f,orangutan,,8,1,10,test,same,g,x,1,l,g,0,none,
bohn2015communication,2,2014,2,22,padana,16.0,f,orangutan,,8,2,11,test,same,g,x,1,l,g,0,none,
bohn2015communication,2,2014,2,22,padana,16.0,f,orangutan,,8,3,12,test,same,g,x,1,l,g,0,none,
bohn2015communication,2,2014,2,22,padana,16.0,f,orangutan,,8,x1,13,test,same,x,x,1,r,g,1,hq,no
