study_id,experiment,participant,sex,species,session,trial,condition,response,correct
cacchione2009gravity,3,jahaga,f,chimpanzee,1.0,5.0,vertical_test_slight_alignment_far,top,correct
cacchione2009gravity,3,jahaga,f,chimpanzee,1.0,6.0,vertical_test_slight_alignment_far,top,correct
cacchione2009gravity,3,jahaga,f,chimpanzee,1.0,1.0,vertical_test_great_alignment_far,top,correct
cacchione2009gravity,3,jahaga,f,chimpanzee,1.0,2.0,vertical_test_great_alignment_far,top,correct
cacchione2009gravity,3,jahaga,f,chimpanzee,1.0,3.0,vertical_test_great_alignment_far,top,correct
cacchione2009gravity,3,jahaga,f,chimpanzee,1.0,4.0,vertical_test_great_alignment_far,top,correct
cacchione2009gravity,3,jahaga,f,chimpanzee,1.0,1.0,vertical_test_great_alignment_far_opposite_c.,top,correct
cacchione2009gravity,3,jahaga,f,chimpanzee,1.0,2.0,vertical_test_great_alignment_far_opposite_c.,top,correct
cacchione2009gravity,3,jahaga,f,chimpanzee,1.0,3.0,vertical_test_great_alignment_far_opposite_c.,top,correct
cacchione2009gravity,3,jahaga,f,chimpanzee,1.0,4.0,vertical_test_great_alignment_far_opposite_c.,top,correct
cacchione2009gravity,3,toba,f,orangutan,1.0,1.0,vertical_test_slight_alignment_far,top,correct
cacchione2009gravity,3,toba,f,orangutan,1.0,2.0,vertical_test_slight_alignment_far,top,correct
cacchione2009gravity,3,toba,f,orangutan,1.0,3.0,vertical_test_slight_alignment_far,top,correct
cacchione2009gravity,3,toba,f,orangutan,1.0,4.0,vertical_test_slight_alignment_far,top,correct
cacchione2009gravity,3,toba,f,orangutan,1.0,1.0,vertical_test_great_alignment_far,top,correct
cacchione2009gravity,3,toba,f,orangutan,1.0,2.0,vertical_test_great_alignment_far,top,correct
cacchione2009gravity,3,toba,f,orangutan,1.0,3.0,vertical_test_great_alignment_far,top,correct
cacchione2009gravity,3,toba,f,orangutan,1.0,4.0,vertical_test_great_alignment_far,top,correct
cacchione2009gravity,3,toba,f,orangutan,1.0,1.0,vertical_test_great_alignment_far_opposite_c.,top,correct
cacchione2009gravity,3,toba,f,orangutan,1.0,2.0,vertical_test_great_alignment_far_opposite_c.,top,correct
cacchione2009gravity,3,toba,f,orangutan,1.0,3.0,vertical_test_great_alignment_far_opposite_c.,top,correct
cacchione2009gravity,3,toba,f,orangutan,1.0,4.0,vertical_test_great_alignment_far_opposite_c.,top,correct
cacchione2009gravity,3,walter,m,orangutan,1.0,1.0,vertical_test_slight_alignment_far,top,correct
cacchione2009gravity,3,walter,m,orangutan,1.0,2.0,vertical_test_slight_alignment_far,top,correct
cacchione2009gravity,3,walter,m,orangutan,1.0,3.0,vertical_test_slight_alignment_far,top,correct
cacchione2009gravity,3,walter,m,orangutan,1.0,4.0,vertical_test_slight_alignment_far,top,correct
cacchione2009gravity,3,walter,m,orangutan,1.0,1.0,vertical_test_great_alignment_far,top,correct
cacchione2009gravity,3,walter,m,orangutan,1.0,2.0,vertical_test_great_alignment_far,top,correct
cacchione2009gravity,3,walter,m,orangutan,1.0,3.0,vertical_test_great_alignment_far,top,correct
cacchione2009gravity,3,walter,m,orangutan,1.0,4.0,vertical_test_great_alignment_far,top,correct
cacchione2009gravity,3,walter,m,orangutan,1.0,1.0,vertical_test_great_alignment_far_opposite_c.,top,correct
cacchione2009gravity,3,walter,m,orangutan,1.0,2.0,vertical_test_great_alignment_far_opposite_c.,top,correct
cacchione2009gravity,3,walter,m,orangutan,1.0,3.0,vertical_test_great_alignment_far_opposite_c.,top,correct
cacchione2009gravity,3,walter,m,orangutan,1.0,4.0,vertical_test_great_alignment_far_opposite_c.,top,correct
cacchione2009gravity,3,zora,f,orangutan,1.0,1.0,vertical_test_slight_alignment_far,top,correct
cacchione2009gravity,3,zora,f,orangutan,1.0,2.0,vertical_test_slight_alignment_far,down,incorrect
cacchione2009gravity,3,zora,f,orangutan,1.0,3.0,vertical_test_slight_alignment_far,down,incorrect
cacchione2009gravity,3,zora,f,orangutan,1.0,4.0,vertical_test_slight_alignment_far,down,incorrect
cacchione2009gravity,3,zora,f,orangutan,1.0,5.0,vertical_test_slight_alignment_far,down,incorrect
cacchione2009gravity,3,zora,f,orangutan,1.0,6.0,vertical_test_slight_alignment_far,down,incorrect
cacchione2009gravity,3,zora,f,orangutan,1.0,7.0,vertical_test_slight_alignment_far,down,incorrect
cacchione2009gravity,3,zora,f,orangutan,1.0,8.0,vertical_test_slight_alignment_far,down,incorrect
cacchione2009gravity,3,zora,f,orangutan,1.0,9.0,vertical_test_slight_alignment_far,down,incorrect
cacchione2009gravity,3,zora,f,orangutan,1.0,10.0,vertical_test_slight_alignment_far,down,incorrect
cacchione2009gravity,3,zora,f,orangutan,1.0,1.0,vertical_test_great_alignment_far,top,correct
cacchione2009gravity,3,zora,f,orangutan,1.0,2.0,vertical_test_great_alignment_far,top,correct
cacchione2009gravity,3,zora,f,orangutan,1.0,3.0,vertical_test_great_alignment_far,top,correct
cacchione2009gravity,3,zora,f,orangutan,1.0,4.0,vertical_test_great_alignment_far,top,correct
cacchione2009gravity,3,zora,f,orangutan,1.0,1.0,vertical_test_great_alignment_far_opposite_c.,down,incorrect
cacchione2009gravity,3,zora,f,orangutan,1.0,2.0,vertical_test_great_alignment_far_opposite_c.,down,incorrect
cacchione2009gravity,3,zora,f,orangutan,1.0,3.0,vertical_test_great_alignment_far_opposite_c.,top,correct
cacchione2009gravity,3,zora,f,orangutan,1.0,4.0,vertical_test_great_alignment_far_opposite_c.,down,incorrect
cacchione2009gravity,3,zora,f,orangutan,1.0,5.0,vertical_test_great_alignment_far_opposite_c.,top,correct
cacchione2009gravity,3,zora,f,orangutan,1.0,6.0,vertical_test_great_alignment_far_opposite_c.,down,incorrect
cacchione2009gravity,3,zora,f,orangutan,1.0,7.0,vertical_test_great_alignment_far_opposite_c.,top,correct
cacchione2009gravity,3,zora,f,orangutan,1.0,8.0,vertical_test_great_alignment_far_opposite_c.,down,incorrect
cacchione2009gravity,3,zora,f,orangutan,1.0,9.0,vertical_test_great_alignment_far_opposite_c.,down,incorrect
cacchione2009gravity,3,zora,f,orangutan,1.0,10.0,vertical_test_great_alignment_far_opposite_c.,top,correct
