study_id,experiment,participant,sex,species,session,trial,condition,response,correct
cacchione2009gravity,1,pini,f,orangutan,1.0,2.0,vertical_test_near,top,correct
cacchione2009gravity,1,pini,f,orangutan,1.0,3.0,vertical_test_near,top,correct
cacchione2009gravity,1,pini,f,orangutan,1.0,4.0,vertical_test_near,top,correct
cacchione2009gravity,1,joey,m,bonobo,1.0,1.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,joey,m,bonobo,1.0,2.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,joey,m,bonobo,1.0,3.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,joey,m,bonobo,1.0,4.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,joey,m,bonobo,1.0,5.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,joey,m,bonobo,1.0,6.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,joey,m,bonobo,1.0,7.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,joey,m,bonobo,1.0,8.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,joey,m,bonobo,1.0,9.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,joey,m,bonobo,1.0,10.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,joey,m,bonobo,1.0,1.0,vertical_test_near,down,incorrect
cacchione2009gravity,1,joey,m,bonobo,1.0,2.0,vertical_test_near,top,correct
cacchione2009gravity,1,joey,m,bonobo,1.0,3.0,vertical_test_near,top,correct
cacchione2009gravity,1,joey,m,bonobo,1.0,4.0,vertical_test_near,top,correct
cacchione2009gravity,1,joey,m,bonobo,1.0,5.0,vertical_test_near,down,incorrect
cacchione2009gravity,1,joey,m,bonobo,1.0,6.0,vertical_test_near,top,correct
cacchione2009gravity,1,kuno,m,bonobo,1.0,1.0,vertical_test_far,top,correct
cacchione2009gravity,1,kuno,m,bonobo,1.0,2.0,vertical_test_far,top,correct
cacchione2009gravity,1,kuno,m,bonobo,1.0,3.0,vertical_test_far,top,correct
cacchione2009gravity,1,kuno,m,bonobo,1.0,4.0,vertical_test_far,top,correct
cacchione2009gravity,1,kuno,m,bonobo,1.0,1.0,vertical_test_near,top,correct
cacchione2009gravity,1,kuno,m,bonobo,1.0,2.0,vertical_test_near,top,correct
cacchione2009gravity,1,kuno,m,bonobo,1.0,3.0,vertical_test_near,top,correct
cacchione2009gravity,1,kuno,m,bonobo,1.0,4.0,vertical_test_near,top,correct
cacchione2009gravity,1,limbuko,m,bonobo,1.0,1.0,vertical_test_far,top,correct
cacchione2009gravity,1,limbuko,m,bonobo,1.0,2.0,vertical_test_far,top,correct
cacchione2009gravity,1,limbuko,m,bonobo,1.0,3.0,vertical_test_far,top,correct
cacchione2009gravity,1,limbuko,m,bonobo,1.0,4.0,vertical_test_far,top,correct
cacchione2009gravity,1,limbuko,m,bonobo,1.0,1.0,vertical_test_near,top,correct
cacchione2009gravity,1,limbuko,m,bonobo,1.0,2.0,vertical_test_near,top,correct
cacchione2009gravity,1,limbuko,m,bonobo,1.0,3.0,vertical_test_near,top,correct
cacchione2009gravity,1,limbuko,m,bonobo,1.0,4.0,vertical_test_near,top,correct
cacchione2009gravity,1,ulindi,f,bonobo,1.0,1.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,ulindi,f,bonobo,1.0,2.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,ulindi,f,bonobo,1.0,3.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,ulindi,f,bonobo,1.0,4.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,ulindi,f,bonobo,1.0,5.0,vertical_test_far,top,correct
cacchione2009gravity,1,ulindi,f,bonobo,1.0,6.0,vertical_test_far,top,correct
cacchione2009gravity,1,ulindi,f,bonobo,1.0,7.0,vertical_test_far,top,correct
cacchione2009gravity,1,ulindi,f,bonobo,1.0,8.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,ulindi,f,bonobo,1.0,9.0,vertical_test_far,top,correct
cacchione2009gravity,1,ulindi,f,bonobo,1.0,1.0,vertical_test_near,down,incorrect
cacchione2009gravity,1,ulindi,f,bonobo,1.0,2.0,vertical_test_near,down,incorrect
cacchione2009gravity,1,ulindi,f,bonobo,1.0,3.0,vertical_test_near,down,incorrect
cacchione2009gravity,1,ulindi,f,bonobo,1.0,4.0,vertical_test_near,top,correct
cacchione2009gravity,1,ulindi,f,bonobo,1.0,5.0,vertical_test_near,top,correct
cacchione2009gravity,1,ulindi,f,bonobo,1.0,6.0,vertical_test_near,down,incorrect
cacchione2009gravity,1,ulindi,f,bonobo,1.0,7.0,vertical_test_near,top,correct
cacchione2009gravity,1,ulindi,f,bonobo,1.0,8.0,vertical_test_near,top,correct
cacchione2009gravity,1,yasa,f,bonobo,1.0,1.0,vertical_test_far,top,correct
cacchione2009gravity,1,yasa,f,bonobo,1.0,2.0,vertical_test_far,top,correct
cacchione2009gravity,1,yasa,f,bonobo,1.0,3.0,vertical_test_far,top,correct
cacchione2009gravity,1,yasa,f,bonobo,1.0,4.0,vertical_test_far,top,correct
cacchione2009gravity,1,yasa,f,bonobo,1.0,1.0,vertical_test_near,top,correct
cacchione2009gravity,1,yasa,f,bonobo,1.0,2.0,vertical_test_near,top,correct
cacchione2009gravity,1,yasa,f,bonobo,1.0,3.0,vertical_test_near,top,correct
cacchione2009gravity,1,yasa,f,bonobo,1.0,4.0,vertical_test_near,top,correct
cacchione2009gravity,1,alex,m,chimpanzee,1.0,1.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,alex,m,chimpanzee,1.0,2.0,vertical_test_far,top,correct
cacchione2009gravity,1,alex,m,chimpanzee,1.0,3.0,vertical_test_far,top,correct
cacchione2009gravity,1,alex,m,chimpanzee,1.0,4.0,vertical_test_far,top,correct
cacchione2009gravity,1,alex,m,chimpanzee,1.0,5.0,vertical_test_far,top,correct
cacchione2009gravity,1,alex,m,chimpanzee,1.0,1.0,vertical_test_near,top,correct
cacchione2009gravity,1,alex,m,chimpanzee,1.0,2.0,vertical_test_near,top,correct
cacchione2009gravity,1,alex,m,chimpanzee,1.0,3.0,vertical_test_near,top,correct
cacchione2009gravity,1,alex,m,chimpanzee,1.0,4.0,vertical_test_near,top,correct
cacchione2009gravity,1,alexandra,f,chimpanzee,1.0,1.0,vertical_test_far,top,correct
cacchione2009gravity,1,alexandra,f,chimpanzee,1.0,2.0,vertical_test_far,top,correct
cacchione2009gravity,1,alexandra,f,chimpanzee,1.0,3.0,vertical_test_far,top,correct
cacchione2009gravity,1,alexandra,f,chimpanzee,1.0,4.0,vertical_test_far,top,correct
cacchione2009gravity,1,alexandra,f,chimpanzee,1.0,1.0,vertical_test_near,top,correct
cacchione2009gravity,1,alexandra,f,chimpanzee,1.0,2.0,vertical_test_near,top,correct
cacchione2009gravity,1,alexandra,f,chimpanzee,1.0,3.0,vertical_test_near,top,correct
cacchione2009gravity,1,alexandra,f,chimpanzee,1.0,4.0,vertical_test_near,top,correct
cacchione2009gravity,1,annett,f,chimpanzee,1.0,1.0,vertical_test_far,top,correct
cacchione2009gravity,1,annett,f,chimpanzee,1.0,2.0,vertical_test_far,top,correct
cacchione2009gravity,1,annett,f,chimpanzee,1.0,3.0,vertical_test_far,top,correct
cacchione2009gravity,1,annett,f,chimpanzee,1.0,4.0,vertical_test_far,top,correct
cacchione2009gravity,1,annett,f,chimpanzee,1.0,1.0,vertical_test_near,top,correct
cacchione2009gravity,1,annett,f,chimpanzee,1.0,2.0,vertical_test_near,top,correct
cacchione2009gravity,1,annett,f,chimpanzee,1.0,3.0,vertical_test_near,top,correct
cacchione2009gravity,1,annett,f,chimpanzee,1.0,4.0,vertical_test_near,top,correct
cacchione2009gravity,1,fifi,f,chimpanzee,1.0,1.0,vertical_test_far,top,correct
cacchione2009gravity,1,fifi,f,chimpanzee,1.0,2.0,vertical_test_far,top,correct
cacchione2009gravity,1,fifi,f,chimpanzee,1.0,3.0,vertical_test_far,top,correct
cacchione2009gravity,1,fifi,f,chimpanzee,1.0,4.0,vertical_test_far,top,correct
cacchione2009gravity,1,fifi,f,chimpanzee,1.0,1.0,vertical_test_near,top,correct
cacchione2009gravity,1,fifi,f,chimpanzee,1.0,2.0,vertical_test_near,top,correct
cacchione2009gravity,1,fifi,f,chimpanzee,1.0,3.0,vertical_test_near,top,correct
cacchione2009gravity,1,fifi,f,chimpanzee,1.0,4.0,vertical_test_near,top,correct
cacchione2009gravity,1,gertrudia,f,chimpanzee,1.0,1.0,vertical_test_far,top,correct
cacchione2009gravity,1,gertrudia,f,chimpanzee,1.0,2.0,vertical_test_far,top,correct
cacchione2009gravity,1,gertrudia,f,chimpanzee,1.0,3.0,vertical_test_far,top,correct
cacchione2009gravity,1,gertrudia,f,chimpanzee,1.0,4.0,vertical_test_far,top,correct
cacchione2009gravity,1,gertrudia,f,chimpanzee,1.0,1.0,vertical_test_near,down,incorrect
cacchione2009gravity,1,gertrudia,f,chimpanzee,1.0,2.0,vertical_test_near,top,correct
cacchione2009gravity,1,gertrudia,f,chimpanzee,1.0,3.0,vertical_test_near,top,correct
cacchione2009gravity,1,gertrudia,f,chimpanzee,1.0,4.0,vertical_test_near,top,correct
cacchione2009gravity,1,gertrudia,f,chimpanzee,1.0,5.0,vertical_test_near,top,correct
cacchione2009gravity,1,jahaga,f,chimpanzee,1.0,1.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,jahaga,f,chimpanzee,1.0,2.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,jahaga,f,chimpanzee,1.0,3.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,jahaga,f,chimpanzee,1.0,4.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,jahaga,f,chimpanzee,1.0,5.0,vertical_test_far,top,correct
cacchione2009gravity,1,jahaga,f,chimpanzee,1.0,6.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,jahaga,f,chimpanzee,1.0,7.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,jahaga,f,chimpanzee,1.0,8.0,vertical_test_far,top,correct
cacchione2009gravity,1,jahaga,f,chimpanzee,1.0,9.0,vertical_test_far,top,correct
cacchione2009gravity,1,jahaga,f,chimpanzee,1.0,10.0,vertical_test_far,top,correct
cacchione2009gravity,1,jahaga,f,chimpanzee,1.0,1.0,vertical_test_near,down,incorrect
cacchione2009gravity,1,jahaga,f,chimpanzee,1.0,2.0,vertical_test_near,top,correct
cacchione2009gravity,1,jahaga,f,chimpanzee,1.0,3.0,vertical_test_near,top,correct
cacchione2009gravity,1,jahaga,f,chimpanzee,1.0,4.0,vertical_test_near,top,correct
cacchione2009gravity,1,jahaga,f,chimpanzee,1.0,5.0,vertical_test_near,top,correct
cacchione2009gravity,1,toba,f,orangutan,1.0,1.0,vertical_test_far,top,correct
cacchione2009gravity,1,toba,f,orangutan,1.0,2.0,vertical_test_far,top,correct
cacchione2009gravity,1,toba,f,orangutan,1.0,3.0,vertical_test_far,top,correct
cacchione2009gravity,1,toba,f,orangutan,1.0,4.0,vertical_test_far,top,correct
cacchione2009gravity,1,toba,f,orangutan,1.0,1.0,vertical_test_near,top,correct
cacchione2009gravity,1,toba,f,orangutan,1.0,2.0,vertical_test_near,top,correct
cacchione2009gravity,1,toba,f,orangutan,1.0,3.0,vertical_test_near,top,correct
cacchione2009gravity,1,toba,f,orangutan,1.0,4.0,vertical_test_near,top,correct
cacchione2009gravity,1,walter,m,orangutan,1.0,1.0,vertical_test_far,top,correct
cacchione2009gravity,1,walter,m,orangutan,1.0,2.0,vertical_test_far,top,correct
cacchione2009gravity,1,walter,m,orangutan,1.0,3.0,vertical_test_far,top,correct
cacchione2009gravity,1,walter,m,orangutan,1.0,4.0,vertical_test_far,top,correct
cacchione2009gravity,1,walter,m,orangutan,1.0,1.0,vertical_test_near,top,correct
cacchione2009gravity,1,walter,m,orangutan,1.0,2.0,vertical_test_near,top,correct
cacchione2009gravity,1,walter,m,orangutan,1.0,3.0,vertical_test_near,top,correct
cacchione2009gravity,1,walter,m,orangutan,1.0,4.0,vertical_test_near,top,correct
cacchione2009gravity,1,zora,f,orangutan,1.0,1.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,zora,f,orangutan,1.0,2.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,zora,f,orangutan,1.0,3.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,zora,f,orangutan,1.0,4.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,zora,f,orangutan,1.0,5.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,zora,f,orangutan,1.0,6.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,zora,f,orangutan,1.0,7.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,zora,f,orangutan,1.0,8.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,zora,f,orangutan,1.0,9.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,zora,f,orangutan,1.0,10.0,vertical_test_far,down,incorrect
cacchione2009gravity,1,zora,f,orangutan,1.0,1.0,vertical_test_near,top,correct
cacchione2009gravity,1,zora,f,orangutan,1.0,2.0,vertical_test_near,top,correct
cacchione2009gravity,1,zora,f,orangutan,1.0,3.0,vertical_test_near,top,correct
cacchione2009gravity,1,zora,f,orangutan,1.0,4.0,vertical_test_near,top,correct
