study_id,experiment,participant,age_in_years,sex,species,session,trial_number,trial_type,location,reward,reward_codes
volter2014great,4,kara,7.0,f,chimpanzee,3,25.0,preexisting,l,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,3,26.0,preexisting,r,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,3,27.0,recent,l,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,3,28.0,preexisting,l,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,3,29.0,recent,r,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,3,30.0,recent,l,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,3,31.0,preexisting,l,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,3,32.0,recent,r,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,3,33.0,preexisting,r,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,3,34.0,recent,l,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,3,35.0,preexisting,r,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,3,36.0,recent,r,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,4,37.0,preexisting,r,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,4,38.0,preexisting,r,0.0,incorrect
volter2014great,4,kara,7.0,f,chimpanzee,4,39.0,recent,l,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,4,40.0,preexisting,l,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,4,41.0,preexisting,l,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,4,42.0,recent,r,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,4,43.0,preexisting,r,0.0,incorrect
volter2014great,4,kara,7.0,f,chimpanzee,4,44.0,recent,l,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,4,45.0,preexisting,l,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,4,46.0,recent,r,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,4,47.0,recent,r,1.0,correct
volter2014great,4,kara,7.0,f,chimpanzee,4,48.0,recent,l,1.0,correct
