study_id,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,species_subgroup,dyad,session,trial,condition,trial_code,partner_number,achieve_coord,room_left,pre_post_left,food_left,button_1_left,button_2_left,button_3_left,button_4_left,success_left,num_choices_left,com_coded_left,timing_choice_left,comm_type_left,comm_mod_left,comm_timing_left,room_right,pre_post_right,food_right,button_1_right,button_2_right,button_3_right,button_4_right,success_right,num_choices_right,com_coded_right,timing_choice_right,comm_type_right,comm_mod_right,comm_timing_right
duguid2020strategies,2013,11,23,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,1,1,solo,alex11,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,23,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,1,2,solo,alex12,solo,1.0,2.0,solo,g,0,1,0,0,1,1.0,0.0,,,,,3.0,solo,g,0,1,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,23,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,1,3,solo,alex13,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,23,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,1,4,solo,alex14,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,23,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,1,5,solo,alex15,solo,1.0,2.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,23,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,1,6,solo,alex16,solo,1.0,2.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,3.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,23,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,1,7,solo,alex17,solo,1.0,2.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,3.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,23,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,1,8,solo,alex18,solo,1.0,2.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,3.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,23,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,1,9,solo,alex19,solo,1.0,2.0,solo,p,0,0,0,1,0,1.0,0.0,,,,,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,23,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,1,10,solo,alex110,solo,1.0,2.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,29,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,2,1,solo,alex21,solo,1.0,2.0,solo,g,0,1,0,0,1,1.0,0.0,,,,,3.0,solo,g,0,1,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,29,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,2,2,solo,alex22,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,1,0,1,0,2.0,0.0,,,,
duguid2020strategies,2013,11,29,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,2,3,solo,alex23,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,29,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,2,4,solo,alex24,solo,1.0,2.0,solo,g,0,0,1,0,0,1.0,0.0,,,,,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,29,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,2,5,solo,alex25,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,29,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,2,6,solo,alex26,solo,1.0,2.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,29,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,2,7,solo,alex27,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,29,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,2,8,solo,alex28,solo,1.0,2.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,29,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,2,9,solo,alex29,solo,1.0,2.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,29,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,2,10,solo,alex210,solo,1.0,2.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,3,1,solo,alex31,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,3,2,solo,alex32,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,3,3,solo,alex33,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,3,4,solo,alex34,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,3,5,solo,alex35,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,3,6,solo,alex36,solo,1.0,2.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,3,7,solo,alex37,solo,1.0,2.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,3,8,solo,alex38,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,3,9,solo,alex39,solo,1.0,2.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,3,10,solo,alex310,solo,1.0,2.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,12,1,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,4,1,solo,alex41,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,1,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,4,2,solo,alex42,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,1,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,4,3,solo,alex43,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,12,1,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,4,4,solo,alex44,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,12,1,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,4,5,solo,alex45,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,12,1,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,4,6,solo,alex46,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,1,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,4,7,solo,alex47,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,1,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,4,8,solo,alex48,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,1,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,4,9,solo,alex49,solo,1.0,2.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,12,1,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,4,10,solo,alex410,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,5,1,solo,alex51,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,5,2,solo,alex52,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,5,3,solo,alex53,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,5,4,solo,alex54,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,5,5,solo,alex55,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,5,6,solo,alex56,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,5,7,solo,alex57,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,5,8,solo,alex58,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,5,9,solo,alex59,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,5,10,solo,alex510,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,6,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,6,1,solo,alex61,solo,1.0,2.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,12,6,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,6,2,solo,alex62,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,6,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,6,3,solo,alex63,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,6,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,6,4,solo,alex64,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,6,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,6,5,solo,alex65,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,6,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,6,6,solo,alex66,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,6,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,6,7,solo,alex67,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,6,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,6,8,solo,alex68,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,6,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,6,9,solo,alex69,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,6,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,6,10,solo,alex610,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,7,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,7,1,solo,alex71,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,7,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,7,2,solo,alex72,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,7,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,7,3,solo,alex73,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,7,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,7,4,solo,alex74,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,7,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,7,5,solo,alex75,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,7,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,7,6,solo,alex76,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,7,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,7,7,solo,alex77,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,7,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,7,8,solo,alex78,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,7,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,7,9,solo,alex79,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,7,alex,12.0,m,focal_participant,,,,,chimpanzee,b,,7,10,solo,alex710,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,1,1,solo,alexandra11,solo,1.0,2.0,solo,g,0,1,0,0,1,1.0,0.0,,,,,3.0,solo,g,0,1,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,1,2,solo,alexandra12,solo,1.0,2.0,solo,g,0,1,0,0,1,1.0,0.0,,,,,3.0,solo,g,0,1,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,1,3,solo,alexandra13,solo,1.0,2.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,1,4,solo,alexandra14,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,1,5,solo,alexandra15,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,1,6,solo,alexandra16,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,1,7,solo,alexandra17,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,1,8,solo,alexandra18,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,1,9,solo,alexandra19,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,30,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,1,10,solo,alexandra110,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,12,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,2,1,solo,alexandra21,solo,1.0,2.0,solo,g,0,0,1,0,0,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,2,2,solo,alexandra22,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,2,3,solo,alexandra23,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,2,4,solo,alexandra24,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,2,5,solo,alexandra25,solo,1.0,2.0,solo,g,1,1,0,0,1,2.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,2,6,solo,alexandra26,solo,1.0,2.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,2,7,solo,alexandra27,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,2,8,solo,alexandra28,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,2,9,solo,alexandra29,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,12,2,alexandra,14.0,f,focal_participant,,,,,chimpanzee,b,,2,10,solo,alexandra210,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,23,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,1,1,solo,annett11,solo,1.0,2.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,23,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,1,2,solo,annett12,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,23,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,1,3,solo,annett13,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,23,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,1,4,solo,annett14,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,23,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,1,5,solo,annett15,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,23,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,1,6,solo,annett16,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,23,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,1,7,solo,annett17,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,23,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,1,8,solo,annett18,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,23,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,1,9,solo,annett19,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,23,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,1,10,solo,annett110,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,29,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,2,1,solo,annett21,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,29,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,2,2,solo,annett22,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,29,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,2,3,solo,annett23,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,29,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,2,4,solo,annett24,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,29,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,2,5,solo,annett25,solo,1.0,2.0,solo,g,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,g,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,29,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,2,6,solo,annett26,solo,1.0,2.0,solo,p,1,1,0,0,1,2.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,29,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,2,7,solo,annett27,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,29,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,2,8,solo,annett28,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,29,annett,14.0,f,focal_participant,,,,,chimpanzee,b,,2,9,solo,annett29,solo,1.0,2.0,solo,p,1,0,0,0,1,1.0,0.0,,,,,3.0,solo,p,1,0,0,0,1,1.0,0.0,,,,
